town,year,week,value
臺東縣達仁鄉,2017,29,2.0
臺東縣金峰鄉,2017,29,2.18
臺東縣長濱鄉,2017,29,2.0
臺東縣關山鎮,2017,29,2.0
臺東縣鹿野鄉,2017,29,2.17
花蓮縣光復鄉,2017,29,2.0
花蓮縣卓溪鄉,2017,29,2.0
花蓮縣吉安鄉,2017,29,2.0
花蓮縣壽豐鄉,2017,29,2.0
花蓮縣富里鄉,2017,29,2.0
花蓮縣新城鄉,2017,29,2.0
花蓮縣玉里鎮,2017,29,2.0
花蓮縣瑞穗鄉,2017,29,2.0
花蓮縣秀林鄉,2017,29,2.69
花蓮縣花蓮市,2017,29,2.0
花蓮縣萬榮鄉,2017,29,2.0
花蓮縣豐濱鄉,2017,29,2.0
花蓮縣鳳林鎮,2017,29,2.0
苗栗縣三灣鄉,2017,29,2.0
苗栗縣三義鄉,2017,29,2.0
苗栗縣公館鄉,2017,29,2.0
苗栗縣卓蘭鎮,2017,29,2.0
苗栗縣南庄鄉,2017,29,2.0
苗栗縣大湖鄉,2017,29,2.0
苗栗縣後龍鎮,2017,29,2.0
苗栗縣泰安鄉,2017,29,2.0
苗栗縣獅潭鄉,2017,29,2.0
苗栗縣竹南鎮,2017,29,2.0
苗栗縣苑裡鎮,2017,29,2.0
苗栗縣苗栗市,2017,29,2.0
苗栗縣西湖鄉,2017,29,2.0
苗栗縣通霄鎮,2017,29,2.0
苗栗縣造橋鄉,2017,29,2.0
苗栗縣銅鑼鄉,2017,29,2.0
苗栗縣頭份市,2017,29,2.0
苗栗縣頭屋鄉,2017,29,2.0
雲林縣二崙鄉,2017,29,2.0
雲林縣元長鄉,2017,29,2.0
雲林縣北港鎮,2017,29,2.0
雲林縣口湖鄉,2017,29,2.0
雲林縣古坑鄉,2017,29,1.38
雲林縣四湖鄉,2017,29,2.0
雲林縣土庫鎮,2017,29,2.2
雲林縣大埤鄉,2017,29,2.0
雲林縣崙背鄉,2017,29,2.33
雲林縣斗六市,2017,29,1.2
雲林縣斗南鎮,2017,29,1.8
雲林縣東勢鄉,2017,29,2.0
雲林縣林內鄉,2017,29,2.0
雲林縣水林鄉,2017,29,2.0
雲林縣臺西鄉,2017,29,2.0
雲林縣莿桐鄉,2017,29,1.6
雲林縣虎尾鎮,2017,29,2.0
雲林縣褒忠鄉,2017,29,2.0
雲林縣西螺鎮,2017,29,2.0
雲林縣麥寮鄉,2017,29,2.0
高雄市三民區,2017,29,2.0
高雄市仁武區,2017,29,3.0
高雄市內門區,2017,29,1.12
高雄市六龜區,2017,29,1.46
高雄市前金區,2017,29,2.0
高雄市前鎮區,2017,29,3.0
高雄市大寮區,2017,29,2.14
高雄市大樹區,2017,29,3.0
高雄市大社區,2017,29,3.0
高雄市小港區,2017,29,3.0
高雄市岡山區,2017,29,2.0
高雄市左營區,2017,29,2.0
高雄市彌陀區,2017,29,2.0
高雄市旗山區,2017,29,1.27
高雄市旗津區,2017,29,3.0
高雄市杉林區,2017,29,1.1
高雄市林園區,2017,29,2.0
高雄市桃源區,2017,29,2.0
高雄市梓官區,2017,29,2.0
高雄市楠梓區,2017,29,2.5
高雄市橋頭區,2017,29,2.0
高雄市永安區,2017,29,2.0
高雄市湖內區,2017,29,2.0
高雄市燕巢區,2017,29,2.43
高雄市田寮區,2017,29,2.0
高雄市甲仙區,2017,29,2.0
高雄市美濃區,2017,29,1.0
高雄市苓雅區,2017,29,2.0
高雄市茂林區,2017,29,2.0
高雄市茄萣區,2017,29,2.0
高雄市路竹區,2017,29,2.0
高雄市阿蓮區,2017,29,2.0
高雄市鳥松區,2017,29,2.33
高雄市鳳山區,2017,29,2.0
高雄市鼓山區,2017,29,2.0
南投縣中寮鄉,2017,30,1.0
南投縣仁愛鄉,2017,30,1.0
南投縣信義鄉,2017,30,1.0
南投縣南投市,2017,30,1.0
南投縣名間鄉,2017,30,1.0
南投縣國姓鄉,2017,30,1.33
南投縣埔里鎮,2017,30,1.0
南投縣水里鄉,2017,30,1.0
南投縣竹山鎮,2017,30,1.0
南投縣草屯鎮,2017,30,1.75
南投縣集集鎮,2017,30,1.0
南投縣魚池鄉,2017,30,1.0
南投縣鹿谷鄉,2017,30,1.0
嘉義市東區,2017,30,1.0
嘉義市西區,2017,30,1.0
嘉義縣中埔鄉,2017,30,1.0
嘉義縣六腳鄉,2017,30,2.0
嘉義縣大埔鄉,2017,30,1.13
嘉義縣大林鎮,2017,30,1.0
嘉義縣太保市,2017,30,1.43
嘉義縣布袋鎮,2017,30,2.0
嘉義縣新港鄉,2017,30,1.83
嘉義縣朴子市,2017,30,2.0
嘉義縣東石鄉,2017,30,2.0
嘉義縣梅山鄉,2017,30,1.0
嘉義縣民雄鄉,2017,30,1.14
嘉義縣水上鄉,2017,30,1.0
嘉義縣溪口鄉,2017,30,1.5
嘉義縣番路鄉,2017,30,1.0
嘉義縣竹崎鄉,2017,30,1.0
嘉義縣義竹鄉,2017,30,1.67
嘉義縣鹿草鄉,2017,30,1.67
基隆市七堵區,2017,30,4.0
基隆市仁愛區,2017,30,2.0
基隆市信義區,2017,30,2.0
基隆市安樂區,2017,30,2.0
基隆市暖暖區,2017,30,2.5
宜蘭縣三星鄉,2017,30,3.0
宜蘭縣五結鄉,2017,30,3.0
宜蘭縣冬山鄉,2017,30,3.62
宜蘭縣南澳鄉,2017,30,4.35
宜蘭縣員山鄉,2017,30,2.7
宜蘭縣壯圍鄉,2017,30,2.0
宜蘭縣大同鄉,2017,30,4.77
宜蘭縣宜蘭市,2017,30,1.0
宜蘭縣礁溪鄉,2017,30,2.25
宜蘭縣蘇澳鎮,2017,30,4.0
宜蘭縣頭城鎮,2017,30,4.86
屏東縣三地門鄉,2017,30,2.0
屏東縣九如鄉,2017,30,2.0
屏東縣佳冬鄉,2017,30,2.0
屏東縣來義鄉,2017,30,2.0
屏東縣內埔鄉,2017,30,2.0
屏東縣南州鄉,2017,30,2.0
屏東縣屏東市,2017,30,2.0
屏東縣崁頂鄉,2017,30,2.0
屏東縣恆春鎮,2017,30,2.0
屏東縣新園鄉,2017,30,1.67
屏東縣新埤鄉,2017,30,2.0
屏東縣春日鄉,2017,30,2.0
屏東縣東港鎮,2017,30,1.67
屏東縣枋寮鄉,2017,30,2.0
屏東縣枋山鄉,2017,30,2.0
屏東縣林邊鄉,2017,30,2.0
屏東縣泰武鄉,2017,30,2.0
屏東縣滿州鄉,2017,30,2.0
屏東縣潮州鎮,2017,30,2.0
屏東縣牡丹鄉,2017,30,2.0
屏東縣獅子鄉,2017,30,2.0
屏東縣琉球鄉,2017,30,2.0
屏東縣瑪家鄉,2017,30,2.0
屏東縣竹田鄉,2017,30,2.0
屏東縣萬丹鄉,2017,30,2.17
屏東縣萬巒鄉,2017,30,2.0
屏東縣車城鄉,2017,30,2.0
屏東縣里港鄉,2017,30,1.67
屏東縣長治鄉,2017,30,2.0
屏東縣霧臺鄉,2017,30,2.0
屏東縣高樹鄉,2017,30,1.57
屏東縣鹽埔鄉,2017,30,2.0
屏東縣麟洛鄉,2017,30,2.0
彰化縣二林鎮,2017,30,1.0
彰化縣二水鄉,2017,30,1.0
彰化縣伸港鄉,2017,30,1.0
彰化縣北斗鎮,2017,30,1.0
彰化縣和美鎮,2017,30,1.25
彰化縣員林市,2017,30,2.0
彰化縣埔心鄉,2017,30,1.0
彰化縣埔鹽鄉,2017,30,1.0
彰化縣埤頭鄉,2017,30,1.0
彰化縣大城鄉,2017,30,1.78
彰化縣大村鄉,2017,30,1.5
彰化縣彰化市,2017,30,1.75
彰化縣永靖鄉,2017,30,1.0
彰化縣溪州鄉,2017,30,1.0
彰化縣溪湖鎮,2017,30,1.0
彰化縣田中鎮,2017,30,1.0
彰化縣田尾鄉,2017,30,1.0
彰化縣社頭鄉,2017,30,1.0
彰化縣福興鄉,2017,30,1.0
彰化縣秀水鄉,2017,30,1.0
彰化縣竹塘鄉,2017,30,1.0
彰化縣線西鄉,2017,30,1.0
彰化縣芬園鄉,2017,30,1.8
彰化縣花壇鄉,2017,30,1.5
彰化縣芳苑鄉,2017,30,1.0
彰化縣鹿港鎮,2017,30,1.0
新北市三峽區,2017,30,6.5
新北市三芝區,2017,30,3.0
新北市三重區,2017,30,41.0
新北市中和區,2017,30,7.5
新北市五股區,2017,30,8.67
新北市八里區,2017,30,4.75
新北市土城區,2017,30,5.33
新北市坪林區,2017,30,6.0
新北市平溪區,2017,30,4.75
新北市新店區,2017,30,5.3
新北市新莊區,2017,30,4.0
新北市板橋區,2017,30,6.0
新北市林口區,2017,30,4.5
新北市樹林區,2017,30,5.67
新北市永和區,2017,30,7.0
新北市汐止區,2017,30,5.14
新北市淡水區,2017,30,3.0
新北市深坑區,2017,30,6.5
新北市烏來區,2017,30,6.56
新北市瑞芳區,2017,30,2.67
新北市石碇區,2017,30,6.46
新北市石門區,2017,30,4.8
新北市萬里區,2017,30,3.17
新北市蘆洲區,2017,30,15.0
新北市貢寮區,2017,30,4.9
新北市金山區,2017,30,4.25
新北市雙溪區,2017,30,4.85
新北市鶯歌區,2017,30,4.5
新竹市北區,2017,30,2.0
新竹市東區,2017,30,2.0
新竹市香山區,2017,30,2.0
新竹縣五峰鄉,2017,30,3.0
新竹縣北埔鄉,2017,30,2.25
新竹縣寶山鄉,2017,30,2.0
新竹縣尖石鄉,2017,30,4.2
新竹縣峨眉鄉,2017,30,2.2
新竹縣新埔鎮,2017,30,3.33
新竹縣新豐鄉,2017,30,3.0
新竹縣橫山鄉,2017,30,2.67
新竹縣湖口鄉,2017,30,3.25
新竹縣竹北市,2017,30,2.0
新竹縣竹東鎮,2017,30,2.0
新竹縣芎林鄉,2017,30,2.0
新竹縣關西鎮,2017,30,3.85
桃園市中壢區,2017,30,11.33
桃園市八德區,2017,30,7.0
桃園市大園區,2017,30,4.25
桃園市大溪區,2017,30,6.18
桃園市平鎮區,2017,30,10.8
桃園市復興區,2017,30,6.14
桃園市新屋區,2017,30,3.43
桃園市桃園區,2017,30,3.5
桃園市楊梅區,2017,30,5.22
桃園市蘆竹區,2017,30,5.0
桃園市觀音區,2017,30,3.5
桃園市龍潭區,2017,30,3.25
桃園市龜山區,2017,30,4.4
臺中市北屯區,2017,30,2.0
臺中市南屯區,2017,30,2.0
臺中市后里區,2017,30,1.67
臺中市外埔區,2017,30,1.8
臺中市大安區,2017,30,2.0
臺中市大甲區,2017,30,2.0
臺中市大肚區,2017,30,2.0
臺中市大里區,2017,30,2.0
臺中市大雅區,2017,30,2.0
臺中市太平區,2017,30,2.0
臺中市新社區,2017,30,2.0
臺中市東勢區,2017,30,2.0
臺中市東區,2017,30,2.0
臺中市梧棲區,2017,30,2.0
臺中市沙鹿區,2017,30,2.0
臺中市清水區,2017,30,2.0
臺中市潭子區,2017,30,2.0
臺中市烏日區,2017,30,2.0
臺中市石岡區,2017,30,2.0
臺中市神岡區,2017,30,2.0
臺中市西區,2017,30,2.0
臺中市西屯區,2017,30,2.0
臺中市豐原區,2017,30,2.0
臺中市霧峰區,2017,30,2.0
臺中市龍井區,2017,30,1.75
臺北市中山區,2017,30,10.0
臺北市中正區,2017,30,10.0
臺北市信義區,2017,30,7.0
臺北市內湖區,2017,30,7.0
臺北市北投區,2017,30,6.83
臺北市南港區,2017,30,5.0
臺北市士林區,2017,30,6.67
臺北市文山區,2017,30,5.5
臺北市松山區,2017,30,9.0
臺北市萬華區,2017,30,14.0
臺南市七股區,2017,30,2.0
臺南市下營區,2017,30,1.0
臺南市中西區,2017,30,1.0
臺南市仁德區,2017,30,1.33
臺南市佳里區,2017,30,2.0
臺南市六甲區,2017,30,1.0
臺南市北區,2017,30,1.0
臺南市北門區,2017,30,2.0
臺南市南化區,2017,30,2.0
臺南市南區,2017,30,1.0
臺南市善化區,2017,30,1.0
臺南市大內區,2017,30,1.0
臺南市學甲區,2017,30,1.67
臺南市安南區,2017,30,2.0
臺南市安定區,2017,30,2.0
臺南市官田區,2017,30,1.0
臺南市將軍區,2017,30,2.0
臺南市山上區,2017,30,1.0
臺南市左鎮區,2017,30,1.86
臺南市後壁區,2017,30,1.0
臺南市新化區,2017,30,1.75
臺南市新市區,2017,30,1.17
臺南市新營區,2017,30,1.0
臺南市東區,2017,30,1.0
臺南市東山區,2017,30,1.0
臺南市柳營區,2017,30,1.0
臺南市楠西區,2017,30,1.64
臺南市歸仁區,2017,30,1.8
臺南市永康區,2017,30,1.5
臺南市玉井區,2017,30,1.86
臺南市白河區,2017,30,1.0
臺南市西港區,2017,30,2.0
臺南市關廟區,2017,30,2.0
臺南市鹽水區,2017,30,1.0
臺南市麻豆區,2017,30,1.25
臺南市龍崎區,2017,30,2.0
臺東縣卑南鄉,2017,30,2.68
臺東縣大武鄉,2017,30,2.0
臺東縣太麻里鄉,2017,30,2.12
臺東縣延平鄉,2017,30,1.71
臺東縣成功鎮,2017,30,1.0
臺東縣東河鄉,2017,30,1.29
臺東縣池上鄉,2017,30,1.0
臺東縣海端鄉,2017,30,1.0
臺東縣綠島鄉,2017,30,2.0
臺東縣臺東市,2017,30,3.0
臺東縣蘭嶼鄉,2017,30,2.0
臺東縣達仁鄉,2017,30,2.0
臺東縣金峰鄉,2017,30,2.0
臺東縣長濱鄉,2017,30,1.83
臺東縣關山鎮,2017,30,1.0
臺東縣鹿野鄉,2017,30,1.17
花蓮縣光復鄉,2017,30,2.17
花蓮縣卓溪鄉,2017,30,1.38
花蓮縣吉安鄉,2017,30,3.0
花蓮縣壽豐鄉,2017,30,3.0
花蓮縣富里鄉,2017,30,1.0
花蓮縣新城鄉,2017,30,3.0
花蓮縣玉里鎮,2017,30,1.59
花蓮縣瑞穗鄉,2017,30,2.0
花蓮縣秀林鄉,2017,30,3.35
花蓮縣花蓮市,2017,30,3.0
花蓮縣萬榮鄉,2017,30,2.2
花蓮縣豐濱鄉,2017,30,2.29
花蓮縣鳳林鎮,2017,30,3.0
苗栗縣三灣鄉,2017,30,2.25
苗栗縣三義鄉,2017,30,1.0
苗栗縣公館鄉,2017,30,2.0
苗栗縣卓蘭鎮,2017,30,1.6
苗栗縣南庄鄉,2017,30,2.88
苗栗縣大湖鄉,2017,30,1.67
苗栗縣後龍鎮,2017,30,2.0
苗栗縣泰安鄉,2017,30,2.0
苗栗縣獅潭鄉,2017,30,2.0
苗栗縣竹南鎮,2017,30,2.0
苗栗縣苑裡鎮,2017,30,1.4
苗栗縣苗栗市,2017,30,2.0
苗栗縣西湖鄉,2017,30,2.0
苗栗縣通霄鎮,2017,30,1.91
苗栗縣造橋鄉,2017,30,2.0
苗栗縣銅鑼鄉,2017,30,1.5
苗栗縣頭份市,2017,30,2.0
苗栗縣頭屋鄉,2017,30,2.0
雲林縣二崙鄉,2017,30,1.6
雲林縣元長鄉,2017,30,2.0
雲林縣北港鎮,2017,30,2.0
雲林縣口湖鄉,2017,30,2.0
雲林縣古坑鄉,2017,30,1.0
雲林縣四湖鄉,2017,30,2.0
雲林縣土庫鎮,2017,30,2.0
雲林縣大埤鄉,2017,30,1.33
雲林縣崙背鄉,2017,30,2.0
雲林縣斗六市,2017,30,1.0
雲林縣斗南鎮,2017,30,1.0
雲林縣東勢鄉,2017,30,2.0
雲林縣林內鄉,2017,30,1.0
雲林縣水林鄉,2017,30,2.0
雲林縣臺西鄉,2017,30,2.0
雲林縣莿桐鄉,2017,30,1.0
雲林縣虎尾鎮,2017,30,1.43
雲林縣褒忠鄉,2017,30,2.0
雲林縣西螺鎮,2017,30,1.0
雲林縣麥寮鄉,2017,30,2.0
高雄市三民區,2017,30,2.0
高雄市仁武區,2017,30,2.33
高雄市內門區,2017,30,1.75
高雄市六龜區,2017,30,1.69
高雄市前金區,2017,30,2.0
高雄市前鎮區,2017,30,3.0
高雄市大寮區,2017,30,2.57
高雄市大樹區,2017,30,2.0
高雄市大社區,2017,30,3.0
高雄市小港區,2017,30,2.8
高雄市岡山區,2017,30,2.0
高雄市左營區,2017,30,2.0
高雄市彌陀區,2017,30,2.0
高雄市旗山區,2017,30,1.36
高雄市旗津區,2017,30,3.0
高雄市杉林區,2017,30,1.5
高雄市林園區,2017,30,1.67
高雄市桃源區,2017,30,2.0
高雄市梓官區,2017,30,2.0
高雄市楠梓區,2017,30,3.0
高雄市橋頭區,2017,30,2.0
高雄市永安區,2017,30,2.0
高雄市湖內區,2017,30,1.5
高雄市燕巢區,2017,30,2.57
高雄市田寮區,2017,30,2.0
高雄市甲仙區,2017,30,2.0
高雄市美濃區,2017,30,1.0
高雄市苓雅區,2017,30,3.0
高雄市茂林區,2017,30,2.0
高雄市茄萣區,2017,30,2.0
高雄市路竹區,2017,30,2.0
高雄市阿蓮區,2017,30,2.0
高雄市鳥松區,2017,30,2.0
高雄市鳳山區,2017,30,2.5
高雄市鼓山區,2017,30,2.0
南投縣中寮鄉,2017,31,2.0
南投縣仁愛鄉,2017,31,1.33
南投縣信義鄉,2017,31,2.0
南投縣南投市,2017,31,2.0
南投縣名間鄉,2017,31,2.0
南投縣國姓鄉,2017,31,2.0
南投縣埔里鎮,2017,31,1.21
南投縣水里鄉,2017,31,2.0
南投縣竹山鎮,2017,31,2.0
南投縣草屯鎮,2017,31,2.0
南投縣集集鎮,2017,31,2.0
南投縣魚池鄉,2017,31,2.0
南投縣鹿谷鄉,2017,31,2.0
嘉義市東區,2017,31,1.0
嘉義市西區,2017,31,1.0
嘉義縣中埔鄉,2017,31,1.0
嘉義縣六腳鄉,2017,31,2.0
嘉義縣大埔鄉,2017,31,2.0
嘉義縣大林鎮,2017,31,1.17
嘉義縣太保市,2017,31,1.43
嘉義縣布袋鎮,2017,31,2.0
嘉義縣新港鄉,2017,31,1.83
嘉義縣朴子市,2017,31,2.0
嘉義縣東石鄉,2017,31,2.0
嘉義縣梅山鄉,2017,31,1.67
嘉義縣民雄鄉,2017,31,1.14
嘉義縣水上鄉,2017,31,1.0
嘉義縣溪口鄉,2017,31,1.5
嘉義縣番路鄉,2017,31,1.25
嘉義縣竹崎鄉,2017,31,1.0
嘉義縣義竹鄉,2017,31,2.0
嘉義縣鹿草鄉,2017,31,1.83
基隆市七堵區,2017,31,5.5
基隆市仁愛區,2017,31,2.0
基隆市信義區,2017,31,2.0
基隆市安樂區,2017,31,2.5
基隆市暖暖區,2017,31,3.5
宜蘭縣三星鄉,2017,31,3.33
宜蘭縣五結鄉,2017,31,2.75
宜蘭縣冬山鄉,2017,31,3.38
宜蘭縣南澳鄉,2017,31,4.57
宜蘭縣員山鄉,2017,31,3.2
宜蘭縣壯圍鄉,2017,31,2.0
宜蘭縣大同鄉,2017,31,5.46
宜蘭縣宜蘭市,2017,31,1.0
宜蘭縣礁溪鄉,2017,31,2.62
宜蘭縣蘇澳鎮,2017,31,4.1
宜蘭縣頭城鎮,2017,31,6.14
屏東縣三地門鄉,2017,31,2.0
屏東縣九如鄉,2017,31,2.0
屏東縣佳冬鄉,2017,31,1.67
屏東縣來義鄉,2017,31,1.75
屏東縣內埔鄉,2017,31,2.0
屏東縣南州鄉,2017,31,1.0
屏東縣屏東市,2017,31,2.14
屏東縣崁頂鄉,2017,31,1.33
屏東縣恆春鎮,2017,31,1.0
屏東縣新園鄉,2017,31,1.67
屏東縣新埤鄉,2017,31,1.0
屏東縣春日鄉,2017,31,2.0
屏東縣東港鎮,2017,31,1.67
屏東縣枋寮鄉,2017,31,1.8
屏東縣枋山鄉,2017,31,2.0
屏東縣林邊鄉,2017,31,2.0
屏東縣泰武鄉,2017,31,1.8
屏東縣滿州鄉,2017,31,1.07
屏東縣潮州鎮,2017,31,1.0
屏東縣牡丹鄉,2017,31,1.81
屏東縣獅子鄉,2017,31,2.0
屏東縣琉球鄉,2017,31,3.0
屏東縣瑪家鄉,2017,31,2.0
屏東縣竹田鄉,2017,31,1.67
屏東縣萬丹鄉,2017,31,2.0
屏東縣萬巒鄉,2017,31,1.33
屏東縣車城鄉,2017,31,1.0
屏東縣里港鄉,2017,31,1.67
屏東縣長治鄉,2017,31,2.0
屏東縣霧臺鄉,2017,31,2.0
屏東縣高樹鄉,2017,31,1.57
屏東縣鹽埔鄉,2017,31,2.0
屏東縣麟洛鄉,2017,31,2.0
彰化縣二林鎮,2017,31,1.0
彰化縣二水鄉,2017,31,2.0
彰化縣伸港鄉,2017,31,1.25
彰化縣北斗鎮,2017,31,2.0
彰化縣和美鎮,2017,31,2.0
彰化縣員林市,2017,31,2.0
彰化縣埔心鄉,2017,31,2.0
彰化縣埔鹽鄉,2017,31,1.0
彰化縣埤頭鄉,2017,31,1.0
彰化縣大城鄉,2017,31,1.67
彰化縣大村鄉,2017,31,2.0
彰化縣彰化市,2017,31,2.0
彰化縣永靖鄉,2017,31,1.5
彰化縣溪州鄉,2017,31,1.86
彰化縣溪湖鎮,2017,31,1.25
彰化縣田中鎮,2017,31,2.0
彰化縣田尾鄉,2017,31,1.5
彰化縣社頭鄉,2017,31,2.0
彰化縣福興鄉,2017,31,1.38
彰化縣秀水鄉,2017,31,2.0
彰化縣竹塘鄉,2017,31,1.0
彰化縣線西鄉,2017,31,1.0
彰化縣芬園鄉,2017,31,2.2
彰化縣花壇鄉,2017,31,2.0
彰化縣芳苑鄉,2017,31,1.0
彰化縣鹿港鎮,2017,31,1.0
新北市三峽區,2017,31,8.29
新北市三芝區,2017,31,3.8
新北市三重區,2017,31,44.0
新北市中和區,2017,31,9.0
新北市五股區,2017,31,10.33
新北市八里區,2017,31,5.75
新北市土城區,2017,31,6.67
新北市坪林區,2017,31,7.4
新北市平溪區,2017,31,6.25
新北市新店區,2017,31,6.4
新北市新莊區,2017,31,5.67
新北市板橋區,2017,31,8.0
新北市林口區,2017,31,5.67
新北市樹林區,2017,31,7.0
新北市永和區,2017,31,8.0
新北市汐止區,2017,31,7.29
新北市淡水區,2017,31,3.83
新北市深坑區,2017,31,9.0
新北市烏來區,2017,31,8.0
新北市瑞芳區,2017,31,3.67
新北市石碇區,2017,31,8.38
新北市石門區,2017,31,6.0
新北市萬里區,2017,31,3.83
新北市蘆洲區,2017,31,17.0
新北市貢寮區,2017,31,6.4
新北市金山區,2017,31,5.5
新北市雙溪區,2017,31,6.31
新北市鶯歌區,2017,31,6.5
新竹市北區,2017,31,3.0
新竹市東區,2017,31,3.0
新竹市香山區,2017,31,3.0
新竹縣五峰鄉,2017,31,3.0
新竹縣北埔鄉,2017,31,1.75
新竹縣寶山鄉,2017,31,2.67
新竹縣尖石鄉,2017,31,5.2
新竹縣峨眉鄉,2017,31,2.4
新竹縣新埔鎮,2017,31,3.83
新竹縣新豐鄉,2017,31,3.8
新竹縣橫山鄉,2017,31,2.33
新竹縣湖口鄉,2017,31,4.25
新竹縣竹北市,2017,31,3.0
新竹縣竹東鎮,2017,31,1.67
新竹縣芎林鄉,2017,31,1.75
新竹縣關西鎮,2017,31,4.38
桃園市中壢區,2017,31,14.0
桃園市八德區,2017,31,9.0
桃園市大園區,2017,31,3.62
桃園市大溪區,2017,31,7.64
桃園市平鎮區,2017,31,13.6
桃園市復興區,2017,31,7.71
桃園市新屋區,2017,31,4.29
桃園市桃園區,2017,31,5.75
桃園市楊梅區,2017,31,6.44
桃園市蘆竹區,2017,31,6.29
桃園市觀音區,2017,31,3.8
桃園市龍潭區,2017,31,4.12
桃園市龜山區,2017,31,6.2
臺中市北屯區,2017,31,2.0
臺中市南屯區,2017,31,2.67
臺中市后里區,2017,31,1.17
臺中市外埔區,2017,31,1.2
臺中市大安區,2017,31,2.0
臺中市大甲區,2017,31,1.4
臺中市大肚區,2017,31,2.0
臺中市大里區,2017,31,3.0
臺中市大雅區,2017,31,2.25
臺中市太平區,2017,31,2.5
臺中市新社區,2017,31,1.6
臺中市東勢區,2017,31,1.43
臺中市東區,2017,31,3.0
臺中市梧棲區,2017,31,2.0
臺中市沙鹿區,2017,31,2.0
臺中市清水區,2017,31,2.0
臺中市潭子區,2017,31,2.0
臺中市烏日區,2017,31,3.0
臺中市石岡區,2017,31,1.0
臺中市神岡區,2017,31,1.67
臺中市西區,2017,31,2.0
臺中市西屯區,2017,31,2.5
臺中市豐原區,2017,31,1.0
臺中市霧峰區,2017,31,2.75
臺中市龍井區,2017,31,2.0
臺北市中山區,2017,31,11.0
臺北市中正區,2017,31,12.0
臺北市信義區,2017,31,10.0
臺北市內湖區,2017,31,9.0
臺北市北投區,2017,31,8.5
臺北市南港區,2017,31,8.0
臺北市士林區,2017,31,8.5
臺北市文山區,2017,31,7.25
臺北市松山區,2017,31,12.0
臺北市萬華區,2017,31,16.0
臺南市七股區,2017,31,2.14
臺南市下營區,2017,31,2.0
臺南市中西區,2017,31,2.0
臺南市仁德區,2017,31,2.0
臺南市佳里區,2017,31,2.0
臺南市六甲區,2017,31,2.0
臺南市北區,2017,31,1.0
臺南市北門區,2017,31,2.0
臺南市南化區,2017,31,2.0
臺南市南區,2017,31,1.5
臺南市善化區,2017,31,2.0
臺南市大內區,2017,31,2.0
臺南市學甲區,2017,31,2.0
臺南市安南區,2017,31,2.6
臺南市安定區,2017,31,2.67
臺南市官田區,2017,31,2.0
臺南市將軍區,2017,31,2.0
臺南市山上區,2017,31,2.0
臺南市左鎮區,2017,31,2.0
臺南市後壁區,2017,31,1.86
臺南市新化區,2017,31,2.0
臺南市新市區,2017,31,2.0
臺南市新營區,2017,31,2.0
臺南市東區,2017,31,1.0
臺南市東山區,2017,31,2.0
臺南市柳營區,2017,31,2.0
臺南市楠西區,2017,31,2.0
臺南市歸仁區,2017,31,2.0
臺南市永康區,2017,31,2.0
臺南市玉井區,2017,31,2.0
臺南市白河區,2017,31,1.15
臺南市西港區,2017,31,2.0
臺南市關廟區,2017,31,2.0
臺南市鹽水區,2017,31,2.0
臺南市麻豆區,2017,31,2.0
臺南市龍崎區,2017,31,2.0
臺東縣卑南鄉,2017,31,2.0
臺東縣大武鄉,2017,31,2.0
臺東縣太麻里鄉,2017,31,2.0
臺東縣延平鄉,2017,31,2.0
臺東縣成功鎮,2017,31,2.0
臺東縣東河鄉,2017,31,2.0
臺東縣池上鄉,2017,31,2.0
臺東縣海端鄉,2017,31,2.0
臺東縣綠島鄉,2017,31,2.0
臺東縣臺東市,2017,31,2.0
臺東縣蘭嶼鄉,2017,31,2.0
臺東縣達仁鄉,2017,31,2.0
臺東縣金峰鄉,2017,31,2.0
臺東縣長濱鄉,2017,31,2.0
臺東縣關山鎮,2017,31,2.0
臺東縣鹿野鄉,2017,31,2.0
花蓮縣光復鄉,2017,31,2.0
花蓮縣卓溪鄉,2017,31,2.0
花蓮縣吉安鄉,2017,31,2.0
花蓮縣壽豐鄉,2017,31,2.0
花蓮縣富里鄉,2017,31,2.0
花蓮縣新城鄉,2017,31,2.0
花蓮縣玉里鎮,2017,31,2.0
花蓮縣瑞穗鄉,2017,31,2.0
花蓮縣秀林鄉,2017,31,2.58
花蓮縣花蓮市,2017,31,2.0
花蓮縣萬榮鄉,2017,31,2.0
花蓮縣豐濱鄉,2017,31,2.0
花蓮縣鳳林鎮,2017,31,2.0
苗栗縣三灣鄉,2017,31,2.75
苗栗縣三義鄉,2017,31,1.0
苗栗縣公館鄉,2017,31,1.86
苗栗縣卓蘭鎮,2017,31,1.0
苗栗縣南庄鄉,2017,31,3.0
苗栗縣大湖鄉,2017,31,1.0
苗栗縣後龍鎮,2017,31,2.0
苗栗縣泰安鄉,2017,31,2.0
苗栗縣獅潭鄉,2017,31,2.0
苗栗縣竹南鎮,2017,31,2.5
苗栗縣苑裡鎮,2017,31,1.0
苗栗縣苗栗市,2017,31,2.0
苗栗縣西湖鄉,2017,31,2.0
苗栗縣通霄鎮,2017,31,1.36
苗栗縣造橋鄉,2017,31,2.2
苗栗縣銅鑼鄉,2017,31,1.25
苗栗縣頭份市,2017,31,2.43
苗栗縣頭屋鄉,2017,31,2.0
雲林縣二崙鄉,2017,31,1.0
