ID,week,town,PM25
3120,48,新北市坪林區,11.9
3120,49,新北市坪林區,13.12
3120,50,新北市坪林區,15.06
3120,51,新北市坪林區,14.08
3120,52,新北市坪林區,15.18
3121,1,新北市三芝區,10.32
3121,2,新北市三芝區,11.28
3121,3,新北市三芝區,12.6
3121,4,新北市三芝區,13.0
3121,5,新北市三芝區,7.32
3121,6,新北市三芝區,15.68
3121,7,新北市三芝區,14.92
3121,8,新北市三芝區,11.8
3121,9,新北市三芝區,15.08
3121,10,新北市三芝區,11.72
3121,11,新北市三芝區,14.16
3121,12,新北市三芝區,13.24
3121,13,新北市三芝區,19.28
3121,14,新北市三芝區,21.68
3121,15,新北市三芝區,14.0
3121,16,新北市三芝區,15.76
3121,17,新北市三芝區,15.68
3121,18,新北市三芝區,19.72
3121,19,新北市三芝區,13.4
3121,20,新北市三芝區,13.56
3121,21,新北市三芝區,11.92
3121,22,新北市三芝區,10.56
3121,23,新北市三芝區,11.52
3121,24,新北市三芝區,9.24
3121,25,新北市三芝區,9.72
3121,26,新北市三芝區,12.56
3121,27,新北市三芝區,7.88
3121,28,新北市三芝區,9.48
3121,29,新北市三芝區,11.0
3121,30,新北市三芝區,14.8
3121,31,新北市三芝區,12.16
3121,32,新北市三芝區,10.96
3121,33,新北市三芝區,11.04
3121,34,新北市三芝區,8.6
3121,35,新北市三芝區,10.44
3121,36,新北市三芝區,11.16
3121,37,新北市三芝區,8.28
3121,38,新北市三芝區,14.12
3121,39,新北市三芝區,10.16
3121,40,新北市三芝區,11.08
3121,41,新北市三芝區,8.76
3121,42,新北市三芝區,7.44
3121,43,新北市三芝區,14.4
3121,44,新北市三芝區,9.36
3121,45,新北市三芝區,9.92
3121,46,新北市三芝區,10.64
3121,47,新北市三芝區,5.72
3121,48,新北市三芝區,8.2
3121,49,新北市三芝區,9.24
3121,50,新北市三芝區,9.76
3121,51,新北市三芝區,9.64
3121,52,新北市三芝區,10.68
3122,1,新北市石門區,13.44
3122,2,新北市石門區,14.0
3122,3,新北市石門區,15.4
3122,4,新北市石門區,15.52
3122,5,新北市石門區,10.4
3122,6,新北市石門區,18.32
3122,7,新北市石門區,17.6
3122,8,新北市石門區,15.0
3122,9,新北市石門區,18.12
3122,10,新北市石門區,14.52
3122,11,新北市石門區,16.88
3122,12,新北市石門區,15.8
3122,13,新北市石門區,21.16
3122,14,新北市石門區,23.6
3122,15,新北市石門區,16.56
3122,16,新北市石門區,18.6
3122,17,新北市石門區,17.92
3122,18,新北市石門區,21.68
3122,19,新北市石門區,15.52
3122,20,新北市石門區,15.28
3122,21,新北市石門區,13.48
3122,22,新北市石門區,12.04
3122,23,新北市石門區,13.12
3122,24,新北市石門區,10.52
3122,25,新北市石門區,10.68
3122,26,新北市石門區,13.44
3122,27,新北市石門區,9.0
3122,28,新北市石門區,10.8
3122,29,新北市石門區,11.6
3122,30,新北市石門區,15.28
3122,31,新北市石門區,12.92
3122,32,新北市石門區,12.28
3122,33,新北市石門區,11.72
3122,34,新北市石門區,10.04
3122,35,新北市石門區,11.56
3122,36,新北市石門區,12.16
3122,37,新北市石門區,9.68
3122,38,新北市石門區,15.28
3122,39,新北市石門區,11.88
3122,40,新北市石門區,12.92
3122,41,新北市石門區,10.2
3122,42,新北市石門區,9.24
3122,43,新北市石門區,16.28
3122,44,新北市石門區,11.88
3122,45,新北市石門區,12.56
3122,46,新北市石門區,13.24
3122,47,新北市石門區,7.72
3122,48,新北市石門區,10.28
3122,49,新北市石門區,11.28
3122,50,新北市石門區,12.2
3122,51,新北市石門區,11.88
3122,52,新北市石門區,13.24
3123,1,新北市八里區,16.8
3123,2,新北市八里區,16.45
3123,3,新北市八里區,18.15
3123,4,新北市八里區,18.2
3123,5,新北市八里區,14.15
3123,6,新北市八里區,20.7
3123,7,新北市八里區,20.45
3123,8,新北市八里區,18.0
3123,9,新北市八里區,20.95
3123,10,新北市八里區,17.45
3123,11,新北市八里區,20.4
3123,12,新北市八里區,18.2
3123,13,新北市八里區,23.6
3123,14,新北市八里區,25.8
3123,15,新北市八里區,19.5
3123,16,新北市八里區,22.0
3123,17,新北市八里區,20.15
3123,18,新北市八里區,23.85
3123,19,新北市八里區,17.7
3123,20,新北市八里區,15.95
3123,21,新北市八里區,14.5
3123,22,新北市八里區,12.45
3123,23,新北市八里區,13.4
3123,24,新北市八里區,10.85
3123,25,新北市八里區,10.45
3123,26,新北市八里區,12.7
3123,27,新北市八里區,9.55
3123,28,新北市八里區,11.35
3123,29,新北市八里區,12.4
3123,30,新北市八里區,14.55
3123,31,新北市八里區,13.5
3123,32,新北市八里區,12.3
3123,33,新北市八里區,12.2
3123,34,新北市八里區,11.3
3123,35,新北市八里區,12.95
3123,36,新北市八里區,13.6
3123,37,新北市八里區,11.4
3123,38,新北市八里區,17.0
3123,39,新北市八里區,12.95
3123,40,新北市八里區,15.15
3123,41,新北市八里區,11.9
3123,42,新北市八里區,11.1
3123,43,新北市八里區,18.7
3123,44,新北市八里區,14.5
3123,45,新北市八里區,16.4
3123,46,新北市八里區,17.15
3123,47,新北市八里區,10.2
3123,48,新北市八里區,12.45
3123,49,新北市八里區,13.8
3123,50,新北市八里區,14.6
3123,51,新北市八里區,14.5
3123,52,新北市八里區,15.8
3124,1,新北市平溪區,16.62
3124,2,新北市平溪區,17.17
3124,3,新北市平溪區,18.75
3124,4,新北市平溪區,17.93
3124,5,新北市平溪區,13.55
3124,6,新北市平溪區,20.97
3124,7,新北市平溪區,20.72
3124,8,新北市平溪區,18.17
3124,9,新北市平溪區,20.72
3124,10,新北市平溪區,16.55
3124,11,新北市平溪區,19.05
3124,12,新北市平溪區,18.5
3124,13,新北市平溪區,22.7
3124,14,新北市平溪區,24.62
3124,15,新北市平溪區,18.8
3124,16,新北市平溪區,20.7
3124,17,新北市平溪區,19.9
3124,18,新北市平溪區,23.02
3124,19,新北市平溪區,16.65
3124,20,新北市平溪區,16.62
3124,21,新北市平溪區,14.68
3124,22,新北市平溪區,13.4
3124,23,新北市平溪區,14.33
3124,24,新北市平溪區,12.07
3124,25,新北市平溪區,12.02
3124,26,新北市平溪區,14.5
3124,27,新北市平溪區,9.75
3124,28,新北市平溪區,12.08
3124,29,新北市平溪區,11.82
3124,30,新北市平溪區,15.88
3124,31,新北市平溪區,13.43
3124,32,新北市平溪區,13.25
3124,33,新北市平溪區,12.05
3124,34,新北市平溪區,10.35
3124,35,新北市平溪區,11.85
3124,36,新北市平溪區,12.53
3124,37,新北市平溪區,10.07
3124,38,新北市平溪區,15.23
3124,39,新北市平溪區,13.5
3124,40,新北市平溪區,14.1
3124,41,新北市平溪區,11.7
3124,42,新北市平溪區,10.75
3124,43,新北市平溪區,17.4
3124,44,新北市平溪區,14.35
3124,45,新北市平溪區,14.35
3124,46,新北市平溪區,15.25
3124,47,新北市平溪區,9.4
3124,48,新北市平溪區,11.97
3124,49,新北市平溪區,13.37
3124,50,新北市平溪區,15.3
3124,51,新北市平溪區,13.7
3124,52,新北市平溪區,15.65
3125,1,新北市雙溪區,16.2
3125,2,新北市雙溪區,16.83
3125,3,新北市雙溪區,18.53
3125,4,新北市雙溪區,17.8
3125,5,新北市雙溪區,13.11
3125,6,新北市雙溪區,20.69
3125,7,新北市雙溪區,20.42
3125,8,新北市雙溪區,17.8
3125,9,新北市雙溪區,20.37
3125,10,新北市雙溪區,16.43
3125,11,新北市雙溪區,18.63
3125,12,新北市雙溪區,18.08
3125,13,新北市雙溪區,22.32
3125,14,新北市雙溪區,24.2
3125,15,新北市雙溪區,18.49
3125,16,新北市雙溪區,20.09
3125,17,新北市雙溪區,19.46
3125,18,新北市雙溪區,22.55
3125,19,新北市雙溪區,16.4
3125,20,新北市雙溪區,16.17
3125,21,新北市雙溪區,14.45
3125,22,新北市雙溪區,13.19
3125,23,新北市雙溪區,13.91
3125,24,新北市雙溪區,11.94
3125,25,新北市雙溪區,11.78
3125,26,新北市雙溪區,14.14
3125,27,新北市雙溪區,9.85
3125,28,新北市雙溪區,11.86
3125,29,新北市雙溪區,11.75
3125,30,新北市雙溪區,15.6
3125,31,新北市雙溪區,13.26
3125,32,新北市雙溪區,13.26
3125,33,新北市雙溪區,11.8
3125,34,新北市雙溪區,10.37
3125,35,新北市雙溪區,11.79
3125,36,新北市雙溪區,12.31
3125,37,新北市雙溪區,10.11
3125,38,新北市雙溪區,15.32
3125,39,新北市雙溪區,13.26
3125,40,新北市雙溪區,13.97
3125,41,新北市雙溪區,11.51
3125,42,新北市雙溪區,10.62
3125,43,新北市雙溪區,17.11
3125,44,新北市雙溪區,13.94
3125,45,新北市雙溪區,13.94
3125,46,新北市雙溪區,14.92
3125,47,新北市雙溪區,9.23
3125,48,新北市雙溪區,11.85
3125,49,新北市雙溪區,13.09
3125,50,新北市雙溪區,14.98
3125,51,新北市雙溪區,13.49
3125,52,新北市雙溪區,15.34
3126,1,新北市貢寮區,16.18
3126,2,新北市貢寮區,16.78
3126,3,新北市貢寮區,18.38
3126,4,新北市貢寮區,17.58
3126,5,新北市貢寮區,13.04
3126,6,新北市貢寮區,20.72
3126,7,新北市貢寮區,20.42
3126,8,新北市貢寮區,17.62
3126,9,新北市貢寮區,20.34
3126,10,新北市貢寮區,16.46
3126,11,新北市貢寮區,18.76
3126,12,新北市貢寮區,18.12
3126,13,新北市貢寮區,22.3
3126,14,新北市貢寮區,24.34
3126,15,新北市貢寮區,18.54
3126,16,新北市貢寮區,20.16
3126,17,新北市貢寮區,19.46
3126,18,新北市貢寮區,22.5
3126,19,新北市貢寮區,16.5
3126,20,新北市貢寮區,16.34
3126,21,新北市貢寮區,14.56
3126,22,新北市貢寮區,13.14
3126,23,新北市貢寮區,14.08
3126,24,新北市貢寮區,11.86
3126,25,新北市貢寮區,11.86
3126,26,新北市貢寮區,14.26
3126,27,新北市貢寮區,9.9
3126,28,新北市貢寮區,11.98
3126,29,新北市貢寮區,11.92
3126,30,新北市貢寮區,15.66
3126,31,新北市貢寮區,13.22
3126,32,新北市貢寮區,13.4
3126,33,新北市貢寮區,11.9
3126,34,新北市貢寮區,10.54
3126,35,新北市貢寮區,11.9
3126,36,新北市貢寮區,12.36
3126,37,新北市貢寮區,10.18
3126,38,新北市貢寮區,15.46
3126,39,新北市貢寮區,13.28
3126,40,新北市貢寮區,14.06
3126,41,新北市貢寮區,11.5
3126,42,新北市貢寮區,10.8
3126,43,新北市貢寮區,17.24
3126,44,新北市貢寮區,14.04
3126,45,新北市貢寮區,14.06
3126,46,新北市貢寮區,14.94
3126,47,新北市貢寮區,9.2
3126,48,新北市貢寮區,11.96
3126,49,新北市貢寮區,13.14
3126,50,新北市貢寮區,14.9
3126,51,新北市貢寮區,13.58
3126,52,新北市貢寮區,15.38
3127,1,新北市金山區,13.55
3127,2,新北市金山區,14.35
3127,3,新北市金山區,16.05
3127,4,新北市金山區,15.55
3127,5,新北市金山區,10.75
3127,6,新北市金山區,18.65
3127,7,新北市金山區,17.7
3127,8,新北市金山區,14.95
3127,9,新北市金山區,18.25
3127,10,新北市金山區,14.65
3127,11,新北市金山區,16.7
3127,12,新北市金山區,16.0
3127,13,新北市金山區,21.05
3127,14,新北市金山區,23.8
3127,15,新北市金山區,16.65
3127,16,新北市金山區,18.55
3127,17,新北市金山區,18.25
3127,18,新北市金山區,21.7
3127,19,新北市金山區,15.6
3127,20,新北市金山區,15.35
3127,21,新北市金山區,13.6
3127,22,新北市金山區,12.4
3127,23,新北市金山區,13.25
3127,24,新北市金山區,10.95
3127,25,新北市金山區,11.05
3127,26,新北市金山區,13.85
3127,27,新北市金山區,9.3
3127,28,新北市金山區,11.0
3127,29,新北市金山區,11.5
3127,30,新北市金山區,15.45
3127,31,新北市金山區,12.75
3127,32,新北市金山區,12.6
3127,33,新北市金山區,11.85
3127,34,新北市金山區,10.2
3127,35,新北市金山區,11.55
3127,36,新北市金山區,12.15
3127,37,新北市金山區,9.5
3127,38,新北市金山區,15.1
3127,39,新北市金山區,12.35
3127,40,新北市金山區,12.95
3127,41,新北市金山區,10.5
3127,42,新北市金山區,9.75
3127,43,新北市金山區,16.55
3127,44,新北市金山區,12.3
3127,45,新北市金山區,12.7
3127,46,新北市金山區,13.2
3127,47,新北市金山區,7.95
3127,48,新北市金山區,10.4
3127,49,新北市金山區,11.75
3127,50,新北市金山區,12.9
3127,51,新北市金山區,12.05
3127,52,新北市金山區,13.9
3128,1,新北市萬里區,15.3
3128,2,新北市萬里區,16.7
3128,3,新北市萬里區,18.2
3128,4,新北市萬里區,17.13
3128,5,新北市萬里區,13.33
3128,6,新北市萬里區,20.13
3128,7,新北市萬里區,19.1
3128,8,新北市萬里區,16.93
3128,9,新北市萬里區,19.83
3128,10,新北市萬里區,16.73
3128,11,新北市萬里區,17.64
3128,12,新北市萬里區,17.67
3128,13,新北市萬里區,21.83
3128,14,新北市萬里區,24.83
3128,15,新北市萬里區,18.07
3128,16,新北市萬里區,19.97
3128,17,新北市萬里區,19.67
3128,18,新北市萬里區,22.9
3128,19,新北市萬里區,16.8
3128,20,新北市萬里區,16.87
3128,21,新北市萬里區,14.63
3128,22,新北市萬里區,13.83
3128,23,新北市萬里區,14.83
3128,24,新北市萬里區,12.67
3128,25,新北市萬里區,12.33
3128,26,新北市萬里區,15.37
3128,27,新北市萬里區,10.4
3128,28,新北市萬里區,12.43
3128,29,新北市萬里區,11.47
3128,30,新北市萬里區,15.8
3128,31,新北市萬里區,13.37
3128,32,新北市萬里區,14.03
3128,33,新北市萬里區,12.4
3128,34,新北市萬里區,11.77
3128,35,新北市萬里區,12.53
3128,36,新北市萬里區,12.5
3128,37,新北市萬里區,10.33
3128,38,新北市萬里區,15.37
3128,39,新北市萬里區,14.27
3128,40,新北市萬里區,14.2
3128,41,新北市萬里區,12.07
3128,42,新北市萬里區,12.23
3128,43,新北市萬里區,18.2
3128,44,新北市萬里區,14.83
3128,45,新北市萬里區,14.46
3128,46,新北市萬里區,14.47
3128,47,新北市萬里區,9.67
3128,48,新北市萬里區,12.23
3128,49,新北市萬里區,14.13
3128,50,新北市萬里區,15.53
3128,51,新北市萬里區,13.47
3128,52,新北市萬里區,16.87
3201,1,桃園市桃園區,19.6
3201,2,桃園市桃園區,18.05
3201,3,桃園市桃園區,20.2
3201,4,桃園市桃園區,19.8
3201,5,桃園市桃園區,15.15
3201,6,桃園市桃園區,24.35
3201,7,桃園市桃園區,23.5
3201,8,桃園市桃園區,20.7
3201,9,桃園市桃園區,23.85
3201,10,桃園市桃園區,19.2
3201,11,桃園市桃園區,23.7
3201,12,桃園市桃園區,20.15
3201,13,桃園市桃園區,26.65
3201,14,桃園市桃園區,29.05
3201,15,桃園市桃園區,22.15
3201,16,桃園市桃園區,25.1
3201,17,桃園市桃園區,22.9
3201,18,桃園市桃園區,26.75
3201,19,桃園市桃園區,20.3
3201,20,桃園市桃園區,17.85
3201,21,桃園市桃園區,17.35
3201,22,桃園市桃園區,14.4
3201,23,桃園市桃園區,16.1
3201,24,桃園市桃園區,12.85
3201,25,桃園市桃園區,12.45
3201,26,桃園市桃園區,15.0
3201,27,桃園市桃園區,12.35
3201,28,桃園市桃園區,14.3
3201,29,桃園市桃園區,15.8
3201,30,桃園市桃園區,18.4
3201,31,桃園市桃園區,16.4
3201,32,桃園市桃園區,16.25
3201,33,桃園市桃園區,14.4
3201,34,桃園市桃園區,14.25
3201,35,桃園市桃園區,16.55
3201,36,桃園市桃園區,16.65
3201,37,桃園市桃園區,13.65
3201,38,桃園市桃園區,21.0
3201,39,桃園市桃園區,14.3
3201,40,桃園市桃園區,17.7
3201,41,桃園市桃園區,12.35
3201,42,桃園市桃園區,11.9
3201,43,桃園市桃園區,20.75
3201,44,桃園市桃園區,16.0
3201,45,桃園市桃園區,20.0
3201,46,桃園市桃園區,19.55
3201,47,桃園市桃園區,11.3
3201,48,桃園市桃園區,14.2
3201,49,桃園市桃園區,14.35
3201,50,桃園市桃園區,16.35
3201,51,桃園市桃園區,19.25
3201,52,桃園市桃園區,17.3
3202,1,桃園市中壢區,19.46
3202,2,桃園市中壢區,17.97
3202,3,桃園市中壢區,20.73
3202,4,桃園市中壢區,20.77
3202,5,桃園市中壢區,16.43
3202,6,桃園市中壢區,25.6
3202,7,桃園市中壢區,23.87
3202,8,桃園市中壢區,20.03
3202,9,桃園市中壢區,24.37
3202,10,桃園市中壢區,20.0
3202,11,桃園市中壢區,23.8
3202,12,桃園市中壢區,19.6
3202,13,桃園市中壢區,26.53
3202,14,桃園市中壢區,29.04
3202,15,桃園市中壢區,20.57
3202,16,桃園市中壢區,23.97
3202,17,桃園市中壢區,23.47
3202,18,桃園市中壢區,26.03
3202,19,桃園市中壢區,19.73
3202,20,桃園市中壢區,17.17
3202,21,桃園市中壢區,18.0
3202,22,桃園市中壢區,13.83
3202,23,桃園市中壢區,15.13
3202,24,桃園市中壢區,12.43
3202,25,桃園市中壢區,11.7
3202,26,桃園市中壢區,13.36
3202,27,桃園市中壢區,11.3
3202,28,桃園市中壢區,13.67
3202,29,桃園市中壢區,15.5
3202,30,桃園市中壢區,16.93
3202,31,桃園市中壢區,16.23
3202,32,桃園市中壢區,14.97
3202,33,桃園市中壢區,13.53
3202,34,桃園市中壢區,13.8
3202,35,桃園市中壢區,15.96
3202,36,桃園市中壢區,15.33
3202,37,桃園市中壢區,13.17
3202,38,桃園市中壢區,20.0
3202,39,桃園市中壢區,13.37
3202,40,桃園市中壢區,17.8
3202,41,桃園市中壢區,12.1
3202,42,桃園市中壢區,11.43
3202,43,桃園市中壢區,19.37
3202,44,桃園市中壢區,15.23
3202,45,桃園市中壢區,19.0
3202,46,桃園市中壢區,18.87
3202,47,桃園市中壢區,10.87
3202,48,桃園市中壢區,13.73
3202,49,桃園市中壢區,14.3
3202,50,桃園市中壢區,16.53
3202,51,桃園市中壢區,19.77
3202,52,桃園市中壢區,16.9
3203,1,桃園市大溪區,19.98
3203,2,桃園市大溪區,18.58
3203,3,桃園市大溪區,21.02
3203,4,桃園市大溪區,20.27
3203,5,桃園市大溪區,15.64
3203,6,桃園市大溪區,24.69
3203,7,桃園市大溪區,24.09
3203,8,桃園市大溪區,20.64
3203,9,桃園市大溪區,24.4
3203,10,桃園市大溪區,19.73
3203,11,桃園市大溪區,23.69
3203,12,桃園市大溪區,20.42
3203,13,桃園市大溪區,26.33
3203,14,桃園市大溪區,29.31
3203,15,桃園市大溪區,21.38
3203,16,桃園市大溪區,23.94
3203,17,桃園市大溪區,22.94
3203,18,桃園市大溪區,25.78
3203,19,桃園市大溪區,19.6
3203,20,桃園市大溪區,17.15
3203,21,桃園市大溪區,17.8
3203,22,桃園市大溪區,14.14
3203,23,桃園市大溪區,15.16
3203,24,桃園市大溪區,12.0
3203,25,桃園市大溪區,11.47
3203,26,桃園市大溪區,13.71
3203,27,桃園市大溪區,11.05
3203,28,桃園市大溪區,13.49
3203,29,桃園市大溪區,14.65
3203,30,桃園市大溪區,16.84
3203,31,桃園市大溪區,15.58
3203,32,桃園市大溪區,14.74
3203,33,桃園市大溪區,13.87
3203,34,桃園市大溪區,13.58
3203,35,桃園市大溪區,15.13
3203,36,桃園市大溪區,15.42
3203,37,桃園市大溪區,13.38
3203,38,桃園市大溪區,20.62
3203,39,桃園市大溪區,13.87
3203,40,桃園市大溪區,18.0
3203,41,桃園市大溪區,12.73
3203,42,桃園市大溪區,11.82
3203,43,桃園市大溪區,20.38
3203,44,桃園市大溪區,15.45
3203,45,桃園市大溪區,19.42
3203,46,桃園市大溪區,19.15
3203,47,桃園市大溪區,11.29
3203,48,桃園市大溪區,14.14
3203,49,桃園市大溪區,14.18
3203,50,桃園市大溪區,16.46
3203,51,桃園市大溪區,18.93
3203,52,桃園市大溪區,16.85
3204,1,桃園市楊梅區,20.71
3204,2,桃園市楊梅區,18.16
3204,3,桃園市楊梅區,21.42
3204,4,桃園市楊梅區,20.58
3204,5,桃園市楊梅區,16.96
3204,6,桃園市楊梅區,25.42
3204,7,桃園市楊梅區,25.16
3204,8,桃園市楊梅區,21.11
3204,9,桃園市楊梅區,25.09
3204,10,桃園市楊梅區,20.29
3204,11,桃園市楊梅區,23.8
3204,12,桃園市楊梅區,20.25
3204,13,桃園市楊梅區,26.82
3204,14,桃園市楊梅區,29.11
3204,15,桃園市楊梅區,20.87
3204,16,桃園市楊梅區,24.16
3204,17,桃園市楊梅區,23.16
3204,18,桃園市楊梅區,25.62
3204,19,桃園市楊梅區,19.27
3204,20,桃園市楊梅區,16.56
3204,21,桃園市楊梅區,17.91
3204,22,桃園市楊梅區,13.71
3204,23,桃園市楊梅區,14.6
3204,24,桃園市楊梅區,11.73
3204,25,桃園市楊梅區,10.93
3204,26,桃園市楊梅區,12.58
3204,27,桃園市楊梅區,10.73
3204,28,桃園市楊梅區,13.18
3204,29,桃園市楊梅區,14.58
3204,30,桃園市楊梅區,15.78
3204,31,桃園市楊梅區,15.16
3204,32,桃園市楊梅區,13.96
3204,33,桃園市楊梅區,12.58
3204,34,桃園市楊梅區,13.4
3204,35,桃園市楊梅區,15.27
3204,36,桃園市楊梅區,14.91
3204,37,桃園市楊梅區,13.49
3204,38,桃園市楊梅區,20.62
3204,39,桃園市楊梅區,13.71
3204,40,桃園市楊梅區,18.93
3204,41,桃園市楊梅區,12.73
3204,42,桃園市楊梅區,12.38
3204,43,桃園市楊梅區,20.31
3204,44,桃園市楊梅區,16.05
3204,45,桃園市楊梅區,20.87
3204,46,桃園市楊梅區,19.98
3204,47,桃園市楊梅區,11.53
3204,48,桃園市楊梅區,14.75
3204,49,桃園市楊梅區,14.76
3204,50,桃園市楊梅區,16.78
3204,51,桃園市楊梅區,19.69
3204,52,桃園市楊梅區,17.38
3205,1,桃園市蘆竹區,19.28
3205,2,桃園市蘆竹區,17.94
3205,3,桃園市蘆竹區,20.6
3205,4,桃園市蘆竹區,20.14
3205,5,桃園市蘆竹區,16.11
3205,6,桃園市蘆竹區,23.68
3205,7,桃園市蘆竹區,23.06
3205,8,桃園市蘆竹區,20.0
3205,9,桃園市蘆竹區,23.46
3205,10,桃園市蘆竹區,19.32
3205,11,桃園市蘆竹區,22.77
3205,12,桃園市蘆竹區,19.32
3205,13,桃園市蘆竹區,26.2
3205,14,桃園市蘆竹區,28.83
3205,15,桃園市蘆竹區,21.32
3205,16,桃園市蘆竹區,24.32
3205,17,桃園市蘆竹區,22.72
3205,18,桃園市蘆竹區,26.11
3205,19,桃園市蘆竹區,19.49
3205,20,桃園市蘆竹區,17.57
3205,21,桃園市蘆竹區,16.91
3205,22,桃園市蘆竹區,14.03
3205,23,桃園市蘆竹區,15.06
3205,24,桃園市蘆竹區,11.94
3205,25,桃園市蘆竹區,11.37
3205,26,桃園市蘆竹區,13.86
3205,27,桃園市蘆竹區,11.14
3205,28,桃園市蘆竹區,13.14
3205,29,桃園市蘆竹區,14.63
3205,30,桃園市蘆竹區,16.17
3205,31,桃園市蘆竹區,15.29
3205,32,桃園市蘆竹區,13.86
3205,33,桃園市蘆竹區,13.2
3205,34,桃園市蘆竹區,13.17
3205,35,桃園市蘆竹區,15.28
3205,36,桃園市蘆竹區,15.31
3205,37,桃園市蘆竹區,12.86
3205,38,桃園市蘆竹區,19.63
3205,39,桃園市蘆竹區,14.52
3205,40,桃園市蘆竹區,17.4
3205,41,桃園市蘆竹區,12.97
3205,42,桃園市蘆竹區,12.03
3205,43,桃園市蘆竹區,20.4
3205,44,桃園市蘆竹區,16.23
3205,45,桃園市蘆竹區,19.37
3205,46,桃園市蘆竹區,19.6
3205,47,桃園市蘆竹區,11.57
3205,48,桃園市蘆竹區,14.08
3205,49,桃園市蘆竹區,14.51
3205,50,桃園市蘆竹區,16.2
3205,51,桃園市蘆竹區,18.14
3205,52,桃園市蘆竹區,17.26
3206,1,桃園市大園區,19.0
3206,2,桃園市大園區,17.78
3206,3,桃園市大園區,20.83
3206,4,桃園市大園區,21.55
3206,5,桃園市大園區,17.88
3206,6,桃園市大園區,25.02
3206,7,桃園市大園區,23.82
3206,8,桃園市大園區,20.33
3206,9,桃園市大園區,23.98
3206,10,桃園市大園區,19.5
3206,11,桃園市大園區,22.2
3206,12,桃園市大園區,19.2
3206,13,桃園市大園區,26.85
3206,14,桃園市大園區,28.52
3206,15,桃園市大園區,20.18
3206,16,桃園市大園區,24.17
3206,17,桃園市大園區,22.3
3206,18,桃園市大園區,25.75
3206,19,桃園市大園區,18.98
3206,20,桃園市大園區,16.82
3206,21,桃園市大園區,17.55
3206,22,桃園市大園區,14.4
3206,23,桃園市大園區,15.25
3206,24,桃園市大園區,12.47
3206,25,桃園市大園區,11.5
3206,26,桃園市大園區,13.65
3206,27,桃園市大園區,11.57
3206,28,桃園市大園區,13.93
3206,29,桃園市大園區,14.85
3206,30,桃園市大園區,16.35
3206,31,桃園市大園區,15.73
3206,32,桃園市大園區,14.55
3206,33,桃園市大園區,13.7
3206,34,桃園市大園區,14.33
3206,35,桃園市大園區,16.53
3206,36,桃園市大園區,15.8
3206,37,桃園市大園區,12.8
3206,38,桃園市大園區,19.8
3206,39,桃園市大園區,15.2
3206,40,桃園市大園區,18.7
3206,41,桃園市大園區,13.05
3206,42,桃園市大園區,12.47
3206,43,桃園市大園區,20.42
3206,44,桃園市大園區,16.7
3206,45,桃園市大園區,20.15
3206,46,桃園市大園區,20.43
3206,47,桃園市大園區,11.87
3206,48,桃園市大園區,14.65
3206,49,桃園市大園區,15.62
3206,50,桃園市大園區,16.6
3206,51,桃園市大園區,19.85
3206,52,桃園市大園區,17.4
3207,1,桃園市龜山區,19.36
3207,2,桃園市龜山區,18.0
3207,3,桃園市龜山區,20.36
3207,4,桃園市龜山區,19.68
3207,5,桃園市龜山區,15.16
3207,6,桃園市龜山區,23.0
3207,7,桃園市龜山區,22.64
3207,8,桃園市龜山區,20.16
3207,9,桃園市龜山區,23.32
3207,10,桃園市龜山區,19.04
3207,11,桃園市龜山區,23.08
3207,12,桃園市龜山區,19.68
3207,13,桃園市龜山區,25.76
3207,14,桃園市龜山區,28.6
3207,15,桃園市龜山區,21.8
3207,16,桃園市龜山區,24.52
3207,17,桃園市龜山區,22.56
3207,18,桃園市龜山區,26.24
3207,19,桃園市龜山區,19.6
3207,20,桃園市龜山區,17.88
3207,21,桃園市龜山區,16.76
3207,22,桃園市龜山區,14.04
3207,23,桃園市龜山區,15.24
3207,24,桃園市龜山區,11.96
3207,25,桃園市龜山區,11.6
3207,26,桃園市龜山區,14.4
3207,27,桃園市龜山區,11.08
3207,28,桃園市龜山區,12.84
3207,29,桃園市龜山區,14.2
3207,30,桃園市龜山區,16.44
3207,31,桃園市龜山區,14.84
3207,32,桃園市龜山區,13.72
3207,33,桃園市龜山區,13.0
3207,34,桃園市龜山區,12.36
3207,35,桃園市龜山區,14.48
3207,36,桃園市龜山區,15.08
3207,37,桃園市龜山區,12.56
3207,38,桃園市龜山區,19.48
3207,39,桃園市龜山區,14.48
3207,40,桃園市龜山區,16.92
3207,41,桃園市龜山區,12.76
3207,42,桃園市龜山區,12.04
3207,43,桃園市龜山區,20.4
3207,44,桃園市龜山區,16.04
3207,45,桃園市龜山區,19.0
3207,46,桃園市龜山區,19.2
3207,47,桃園市龜山區,11.12
3207,48,桃園市龜山區,13.6
3207,49,桃園市龜山區,14.04
3207,50,桃園市龜山區,15.88
3207,51,桃園市龜山區,17.36
3207,52,桃園市龜山區,16.68
3208,1,桃園市八德區,19.6
3208,2,桃園市八德區,18.1
3208,3,桃園市八德區,20.3
3208,4,桃園市八德區,20.1
3208,5,桃園市八德區,15.4
3208,6,桃園市八德區,24.6
3208,7,桃園市八德區,23.7
3208,8,桃園市八德區,20.4
3208,9,桃園市八德區,23.9
3208,10,桃園市八德區,19.6
3208,11,桃園市八德區,23.6
3208,12,桃園市八德區,20.0
3208,13,桃園市八德區,26.5
