town,year,week,value
臺中市沙鹿區,2017,38,43.0
臺中市清水區,2017,38,43.67
臺中市潭子區,2017,38,47.5
臺中市烏日區,2017,38,44.0
臺中市石岡區,2017,38,50.0
臺中市神岡區,2017,38,48.67
臺中市西區,2017,38,45.0
臺中市西屯區,2017,38,43.0
臺中市豐原區,2017,38,51.0
臺中市霧峰區,2017,38,45.38
臺中市龍井區,2017,38,43.0
臺北市中山區,2017,38,33.0
臺北市中正區,2017,38,39.0
臺北市信義區,2017,38,39.0
臺北市內湖區,2017,38,39.0
臺北市北投區,2017,38,44.83
臺北市南港區,2017,38,38.0
臺北市士林區,2017,38,44.17
臺北市文山區,2017,38,42.0
臺北市松山區,2017,38,38.0
臺北市萬華區,2017,38,34.0
臺南市七股區,2017,38,50.14
臺南市下營區,2017,38,48.33
臺南市中西區,2017,38,51.0
臺南市仁德區,2017,38,50.5
臺南市佳里區,2017,38,50.0
臺南市六甲區,2017,38,48.8
臺南市北區,2017,38,51.0
臺南市北門區,2017,38,49.0
臺南市南化區,2017,38,48.07
臺南市南區,2017,38,51.0
臺南市善化區,2017,38,49.33
臺南市大內區,2017,38,49.0
臺南市學甲區,2017,38,49.0
臺南市安南區,2017,38,51.0
臺南市安定區,2017,38,50.67
臺南市官田區,2017,38,49.0
臺南市將軍區,2017,38,49.8
臺南市山上區,2017,38,49.0
臺南市左鎮區,2017,38,49.0
臺南市後壁區,2017,38,48.29
臺南市新化區,2017,38,50.0
臺南市新市區,2017,38,49.83
臺南市新營區,2017,38,48.0
臺南市東區,2017,38,51.0
臺南市東山區,2017,38,48.0
臺南市柳營區,2017,38,48.0
臺南市楠西區,2017,38,48.18
臺南市歸仁區,2017,38,49.6
臺南市永康區,2017,38,51.0
臺南市玉井區,2017,38,48.86
臺南市白河區,2017,38,48.38
臺南市西港區,2017,38,50.0
臺南市關廟區,2017,38,49.4
臺南市鹽水區,2017,38,48.6
臺南市麻豆區,2017,38,49.5
臺南市龍崎區,2017,38,49.0
臺東縣卑南鄉,2017,38,25.82
臺東縣大武鄉,2017,38,41.8
臺東縣太麻里鄉,2017,38,34.62
臺東縣延平鄉,2017,38,23.43
臺東縣成功鎮,2017,38,20.2
臺東縣東河鄉,2017,38,20.76
臺東縣池上鄉,2017,38,20.0
臺東縣海端鄉,2017,38,20.0
臺東縣綠島鄉,2017,38,22.0
臺東縣臺東市,2017,38,23.27
臺東縣蘭嶼鄉,2017,38,27.0
臺東縣達仁鄉,2017,38,42.45
臺東縣金峰鄉,2017,38,39.73
臺東縣長濱鄉,2017,38,24.67
臺東縣關山鎮,2017,38,20.0
臺東縣鹿野鄉,2017,38,20.83
花蓮縣光復鄉,2017,38,32.0
花蓮縣卓溪鄉,2017,38,26.15
花蓮縣吉安鄉,2017,38,26.0
花蓮縣壽豐鄉,2017,38,26.39
花蓮縣富里鄉,2017,38,21.33
花蓮縣新城鄉,2017,38,26.0
花蓮縣玉里鎮,2017,38,26.36
花蓮縣瑞穗鄉,2017,38,31.0
花蓮縣秀林鄉,2017,38,28.46
花蓮縣花蓮市,2017,38,26.0
花蓮縣萬榮鄉,2017,38,32.8
花蓮縣豐濱鄉,2017,38,29.24
花蓮縣鳳林鎮,2017,38,29.0
苗栗縣三灣鄉,2017,38,42.0
苗栗縣三義鄉,2017,38,50.0
苗栗縣公館鄉,2017,38,41.29
苗栗縣卓蘭鎮,2017,38,49.2
苗栗縣南庄鄉,2017,38,42.62
苗栗縣大湖鄉,2017,38,48.33
苗栗縣後龍鎮,2017,38,40.33
苗栗縣泰安鄉,2017,38,44.0
苗栗縣獅潭鄉,2017,38,42.29
苗栗縣竹南鎮,2017,38,42.0
苗栗縣苑裡鎮,2017,38,48.6
苗栗縣苗栗市,2017,38,39.0
苗栗縣西湖鄉,2017,38,40.25
苗栗縣通霄鎮,2017,38,45.55
苗栗縣造橋鄉,2017,38,41.0
苗栗縣銅鑼鄉,2017,38,46.88
苗栗縣頭份市,2017,38,42.14
苗栗縣頭屋鄉,2017,38,40.0
雲林縣二崙鄉,2017,38,44.4
雲林縣元長鄉,2017,38,46.2
雲林縣北港鎮,2017,38,47.67
雲林縣口湖鄉,2017,38,48.44
雲林縣古坑鄉,2017,38,48.54
雲林縣四湖鄉,2017,38,46.89
雲林縣土庫鎮,2017,38,45.4
雲林縣大埤鄉,2017,38,47.0
雲林縣崙背鄉,2017,38,44.67
雲林縣斗六市,2017,38,49.1
雲林縣斗南鎮,2017,38,47.8
雲林縣東勢鄉,2017,38,45.6
雲林縣林內鄉,2017,38,48.25
雲林縣水林鄉,2017,38,49.0
雲林縣臺西鄉,2017,38,46.0
雲林縣莿桐鄉,2017,38,48.4
雲林縣虎尾鎮,2017,38,46.43
雲林縣褒忠鄉,2017,38,44.67
雲林縣西螺鎮,2017,38,45.25
雲林縣麥寮鄉,2017,38,43.75
高雄市三民區,2017,38,50.0
高雄市仁武區,2017,38,49.33
高雄市內門區,2017,38,48.0
高雄市六龜區,2017,38,47.23
高雄市前金區,2017,38,52.0
高雄市前鎮區,2017,38,44.33
高雄市大寮區,2017,38,44.71
高雄市大樹區,2017,38,48.29
高雄市大社區,2017,38,48.0
高雄市小港區,2017,38,44.0
高雄市岡山區,2017,38,46.8
高雄市左營區,2017,38,52.0
高雄市彌陀區,2017,38,48.0
高雄市旗山區,2017,38,48.0
高雄市旗津區,2017,38,45.0
高雄市杉林區,2017,38,48.0
高雄市林園區,2017,38,50.33
高雄市桃源區,2017,38,46.0
高雄市梓官區,2017,38,47.0
高雄市楠梓區,2017,38,47.5
高雄市橋頭區,2017,38,46.0
高雄市永安區,2017,38,48.33
高雄市湖內區,2017,38,49.5
高雄市燕巢區,2017,38,47.43
高雄市田寮區,2017,38,48.0
高雄市甲仙區,2017,38,47.57
高雄市美濃區,2017,38,48.0
高雄市苓雅區,2017,38,47.0
高雄市茂林區,2017,38,47.0
高雄市茄萣區,2017,38,49.0
高雄市路竹區,2017,38,48.2
高雄市阿蓮區,2017,38,48.0
高雄市鳥松區,2017,38,48.67
高雄市鳳山區,2017,38,46.5
高雄市鼓山區,2017,38,52.0
南投縣中寮鄉,2017,39,27.42
南投縣仁愛鄉,2017,39,32.67
南投縣信義鄉,2017,39,29.5
南投縣南投市,2017,39,26.0
南投縣名間鄉,2017,39,27.12
南投縣國姓鄉,2017,39,30.75
南投縣埔里鎮,2017,39,32.86
南投縣水里鄉,2017,39,29.33
南投縣竹山鎮,2017,39,29.86
南投縣草屯鎮,2017,39,27.25
南投縣集集鎮,2017,39,28.33
南投縣魚池鄉,2017,39,31.14
南投縣鹿谷鄉,2017,39,29.1
嘉義市東區,2017,39,29.0
嘉義市西區,2017,39,29.0
嘉義縣中埔鄉,2017,39,29.0
嘉義縣六腳鄉,2017,39,29.83
嘉義縣大埔鄉,2017,39,29.0
嘉義縣大林鎮,2017,39,28.83
嘉義縣太保市,2017,39,29.29
嘉義縣布袋鎮,2017,39,29.67
嘉義縣新港鄉,2017,39,28.0
嘉義縣朴子市,2017,39,31.0
嘉義縣東石鄉,2017,39,30.71
嘉義縣梅山鄉,2017,39,29.33
嘉義縣民雄鄉,2017,39,28.71
嘉義縣水上鄉,2017,39,29.0
嘉義縣溪口鄉,2017,39,28.25
嘉義縣番路鄉,2017,39,29.0
嘉義縣竹崎鄉,2017,39,29.0
嘉義縣義竹鄉,2017,39,29.33
嘉義縣鹿草鄉,2017,39,29.83
基隆市七堵區,2017,39,34.83
基隆市仁愛區,2017,39,35.0
基隆市信義區,2017,39,35.0
基隆市安樂區,2017,39,35.5
基隆市暖暖區,2017,39,34.5
宜蘭縣三星鄉,2017,39,30.89
宜蘭縣五結鄉,2017,39,28.5
宜蘭縣冬山鄉,2017,39,27.12
宜蘭縣南澳鄉,2017,39,27.74
宜蘭縣員山鄉,2017,39,32.0
宜蘭縣壯圍鄉,2017,39,31.67
宜蘭縣大同鄉,2017,39,29.77
宜蘭縣宜蘭市,2017,39,33.0
宜蘭縣礁溪鄉,2017,39,32.38
宜蘭縣蘇澳鎮,2017,39,26.8
宜蘭縣頭城鎮,2017,39,32.43
屏東縣三地門鄉,2017,39,30.0
屏東縣九如鄉,2017,39,30.5
屏東縣佳冬鄉,2017,39,30.0
屏東縣來義鄉,2017,39,30.0
屏東縣內埔鄉,2017,39,30.0
屏東縣南州鄉,2017,39,30.0
屏東縣屏東市,2017,39,30.43
屏東縣崁頂鄉,2017,39,29.33
屏東縣恆春鎮,2017,39,26.0
屏東縣新園鄉,2017,39,27.67
屏東縣新埤鄉,2017,39,30.86
屏東縣春日鄉,2017,39,29.27
屏東縣東港鎮,2017,39,29.0
屏東縣枋寮鄉,2017,39,29.4
屏東縣枋山鄉,2017,39,28.5
屏東縣林邊鄉,2017,39,29.0
屏東縣泰武鄉,2017,39,30.2
屏東縣滿州鄉,2017,39,26.0
屏東縣潮州鎮,2017,39,31.0
屏東縣牡丹鄉,2017,39,26.62
屏東縣獅子鄉,2017,39,27.7
屏東縣琉球鄉,2017,39,28.0
屏東縣瑪家鄉,2017,39,29.6
屏東縣竹田鄉,2017,39,29.67
屏東縣萬丹鄉,2017,39,27.0
屏東縣萬巒鄉,2017,39,30.67
屏東縣車城鄉,2017,39,26.0
屏東縣里港鄉,2017,39,31.17
屏東縣長治鄉,2017,39,30.5
屏東縣霧臺鄉,2017,39,29.0
屏東縣高樹鄉,2017,39,31.14
屏東縣鹽埔鄉,2017,39,30.0
屏東縣麟洛鄉,2017,39,30.5
彰化縣二林鎮,2017,39,24.5
彰化縣二水鄉,2017,39,28.75
彰化縣伸港鄉,2017,39,28.0
彰化縣北斗鎮,2017,39,27.5
彰化縣和美鎮,2017,39,27.5
彰化縣員林市,2017,39,27.0
彰化縣埔心鄉,2017,39,27.0
彰化縣埔鹽鄉,2017,39,25.75
彰化縣埤頭鄉,2017,39,24.8
彰化縣大城鄉,2017,39,26.33
彰化縣大村鄉,2017,39,27.0
彰化縣彰化市,2017,39,27.5
彰化縣永靖鄉,2017,39,26.5
彰化縣溪州鄉,2017,39,28.71
彰化縣溪湖鎮,2017,39,25.5
彰化縣田中鎮,2017,39,27.5
彰化縣田尾鄉,2017,39,26.5
彰化縣社頭鄉,2017,39,27.0
彰化縣福興鄉,2017,39,26.75
彰化縣秀水鄉,2017,39,27.0
彰化縣竹塘鄉,2017,39,26.25
彰化縣線西鄉,2017,39,28.0
彰化縣芬園鄉,2017,39,27.6
彰化縣花壇鄉,2017,39,27.0
彰化縣芳苑鄉,2017,39,25.23
彰化縣鹿港鎮,2017,39,28.0
新北市三峽區,2017,39,31.43
新北市三芝區,2017,39,39.6
新北市三重區,2017,39,28.0
新北市中和區,2017,39,32.0
新北市五股區,2017,39,30.33
新北市八里區,2017,39,27.75
新北市土城區,2017,39,33.0
新北市坪林區,2017,39,32.7
新北市平溪區,2017,39,33.75
新北市新店區,2017,39,34.3
新北市新莊區,2017,39,32.0
新北市板橋區,2017,39,30.0
新北市林口區,2017,39,30.83
新北市樹林區,2017,39,31.67
新北市永和區,2017,39,33.0
新北市汐止區,2017,39,34.71
新北市淡水區,2017,39,31.33
新北市深坑區,2017,39,33.0
新北市烏來區,2017,39,32.22
新北市瑞芳區,2017,39,34.33
新北市石碇區,2017,39,33.31
新北市石門區,2017,39,35.8
新北市萬里區,2017,39,35.5
新北市蘆洲區,2017,39,30.0
新北市貢寮區,2017,39,33.2
新北市金山區,2017,39,36.5
新北市雙溪區,2017,39,33.15
新北市鶯歌區,2017,39,30.0
新竹市北區,2017,39,29.0
新竹市東區,2017,39,29.0
新竹市香山區,2017,39,29.4
新竹縣五峰鄉,2017,39,30.0
新竹縣北埔鄉,2017,39,29.5
新竹縣寶山鄉,2017,39,29.67
新竹縣尖石鄉,2017,39,30.6
新竹縣峨眉鄉,2017,39,30.0
新竹縣新埔鎮,2017,39,29.17
新竹縣新豐鄉,2017,39,29.0
新竹縣橫山鄉,2017,39,29.67
新竹縣湖口鄉,2017,39,29.0
新竹縣竹北市,2017,39,29.0
新竹縣竹東鎮,2017,39,29.0
新竹縣芎林鄉,2017,39,29.0
新竹縣關西鎮,2017,39,31.23
桃園市中壢區,2017,39,25.33
桃園市八德區,2017,39,29.0
桃園市大園區,2017,39,28.88
桃園市大溪區,2017,39,30.64
桃園市平鎮區,2017,39,26.4
桃園市復興區,2017,39,31.0
桃園市新屋區,2017,39,28.29
桃園市桃園區,2017,39,30.0
桃園市楊梅區,2017,39,28.78
桃園市蘆竹區,2017,39,29.71
桃園市觀音區,2017,39,27.5
桃園市龍潭區,2017,39,33.5
桃園市龜山區,2017,39,30.6
臺中市北屯區,2017,39,30.17
臺中市南屯區,2017,39,28.0
臺中市后里區,2017,39,31.5
臺中市外埔區,2017,39,31.2
臺中市大安區,2017,39,29.33
臺中市大甲區,2017,39,30.6
臺中市大肚區,2017,39,27.25
臺中市大里區,2017,39,30.0
臺中市大雅區,2017,39,28.0
臺中市太平區,2017,39,29.5
臺中市新社區,2017,39,30.8
臺中市東勢區,2017,39,31.14
臺中市東區,2017,39,29.0
臺中市梧棲區,2017,39,28.0
臺中市沙鹿區,2017,39,28.0
臺中市清水區,2017,39,28.11
臺中市潭子區,2017,39,30.5
臺中市烏日區,2017,39,28.67
臺中市石岡區,2017,39,32.0
臺中市神岡區,2017,39,30.67
臺中市西區,2017,39,29.0
臺中市西屯區,2017,39,27.25
臺中市豐原區,2017,39,32.0
臺中市霧峰區,2017,39,29.0
臺中市龍井區,2017,39,28.0
臺北市中山區,2017,39,25.0
臺北市中正區,2017,39,30.0
臺北市信義區,2017,39,31.0
臺北市內湖區,2017,39,32.0
臺北市北投區,2017,39,33.33
臺北市南港區,2017,39,33.0
臺北市士林區,2017,39,33.83
臺北市文山區,2017,39,34.25
臺北市松山區,2017,39,30.0
臺北市萬華區,2017,39,25.0
臺南市七股區,2017,39,31.0
臺南市下營區,2017,39,28.0
臺南市中西區,2017,39,32.0
臺南市仁德區,2017,39,31.67
臺南市佳里區,2017,39,30.0
臺南市六甲區,2017,39,28.2
臺南市北區,2017,39,32.0
臺南市北門區,2017,39,29.25
臺南市南化區,2017,39,29.53
臺南市南區,2017,39,32.0
臺南市善化區,2017,39,28.0
臺南市大內區,2017,39,28.67
臺南市學甲區,2017,39,29.0
臺南市安南區,2017,39,32.0
臺南市安定區,2017,39,31.0
臺南市官田區,2017,39,28.12
臺南市將軍區,2017,39,29.8
臺南市山上區,2017,39,28.5
臺南市左鎮區,2017,39,29.71
臺南市後壁區,2017,39,28.14
臺南市新化區,2017,39,30.0
臺南市新市區,2017,39,29.0
臺南市新營區,2017,39,28.0
臺南市東區,2017,39,32.0
臺南市東山區,2017,39,28.4
臺南市柳營區,2017,39,28.0
臺南市楠西區,2017,39,29.0
臺南市歸仁區,2017,39,30.8
臺南市永康區,2017,39,32.0
臺南市玉井區,2017,39,29.14
臺南市白河區,2017,39,28.85
臺南市西港區,2017,39,30.5
臺南市關廟區,2017,39,30.4
臺南市鹽水區,2017,39,28.0
臺南市麻豆區,2017,39,29.0
臺南市龍崎區,2017,39,30.17
臺東縣卑南鄉,2017,39,18.23
臺東縣大武鄉,2017,39,27.0
臺東縣太麻里鄉,2017,39,22.88
臺東縣延平鄉,2017,39,17.14
臺東縣成功鎮,2017,39,16.1
臺東縣東河鄉,2017,39,16.12
臺東縣池上鄉,2017,39,16.0
臺東縣海端鄉,2017,39,16.0
臺東縣綠島鄉,2017,39,16.0
臺東縣臺東市,2017,39,17.0
臺東縣蘭嶼鄉,2017,39,21.6
臺東縣達仁鄉,2017,39,27.5
臺東縣金峰鄉,2017,39,25.64
臺東縣長濱鄉,2017,39,18.67
臺東縣關山鎮,2017,39,16.0
臺東縣鹿野鄉,2017,39,16.17
花蓮縣光復鄉,2017,39,23.58
花蓮縣卓溪鄉,2017,39,19.31
花蓮縣吉安鄉,2017,39,21.0
花蓮縣壽豐鄉,2017,39,21.28
花蓮縣富里鄉,2017,39,16.5
花蓮縣新城鄉,2017,39,21.0
花蓮縣玉里鎮,2017,39,19.41
花蓮縣瑞穗鄉,2017,39,22.46
花蓮縣秀林鄉,2017,39,22.85
花蓮縣花蓮市,2017,39,21.0
花蓮縣萬榮鄉,2017,39,23.9
花蓮縣豐濱鄉,2017,39,22.0
花蓮縣鳳林鎮,2017,39,22.4
苗栗縣三灣鄉,2017,39,30.75
苗栗縣三義鄉,2017,39,33.0
苗栗縣公館鄉,2017,39,30.43
苗栗縣卓蘭鎮,2017,39,31.8
苗栗縣南庄鄉,2017,39,30.12
苗栗縣大湖鄉,2017,39,32.33
苗栗縣後龍鎮,2017,39,30.11
苗栗縣泰安鄉,2017,39,31.0
苗栗縣獅潭鄉,2017,39,30.43
苗栗縣竹南鎮,2017,39,31.0
苗栗縣苑裡鎮,2017,39,32.0
苗栗縣苗栗市,2017,39,30.0
苗栗縣西湖鄉,2017,39,30.25
苗栗縣通霄鎮,2017,39,31.36
苗栗縣造橋鄉,2017,39,30.8
苗栗縣銅鑼鄉,2017,39,31.88
苗栗縣頭份市,2017,39,30.86
苗栗縣頭屋鄉,2017,39,30.0
雲林縣二崙鄉,2017,39,28.0
雲林縣元長鄉,2017,39,27.8
雲林縣北港鎮,2017,39,28.0
雲林縣口湖鄉,2017,39,28.67
雲林縣古坑鄉,2017,39,30.31
雲林縣四湖鄉,2017,39,27.22
雲林縣土庫鎮,2017,39,28.2
雲林縣大埤鄉,2017,39,28.67
雲林縣崙背鄉,2017,39,28.0
雲林縣斗六市,2017,39,30.8
雲林縣斗南鎮,2017,39,29.8
雲林縣東勢鄉,2017,39,26.8
雲林縣林內鄉,2017,39,30.0
雲林縣水林鄉,2017,39,28.88
雲林縣臺西鄉,2017,39,26.67
雲林縣莿桐鄉,2017,39,30.4
雲林縣虎尾鎮,2017,39,29.0
雲林縣褒忠鄉,2017,39,27.33
雲林縣西螺鎮,2017,39,28.5
雲林縣麥寮鄉,2017,39,25.67
高雄市三民區,2017,39,30.0
高雄市仁武區,2017,39,30.0
高雄市內門區,2017,39,31.12
高雄市六龜區,2017,39,30.38
高雄市前金區,2017,39,31.0
高雄市前鎮區,2017,39,25.67
高雄市大寮區,2017,39,26.43
高雄市大樹區,2017,39,29.43
高雄市大社區,2017,39,29.0
高雄市小港區,2017,39,25.6
高雄市岡山區,2017,39,29.0
高雄市左營區,2017,39,30.0
高雄市彌陀區,2017,39,29.0
高雄市旗山區,2017,39,31.45
高雄市旗津區,2017,39,26.0
高雄市杉林區,2017,39,31.1
高雄市林園區,2017,39,28.67
高雄市桃源區,2017,39,28.5
高雄市梓官區,2017,39,29.0
高雄市楠梓區,2017,39,29.0
高雄市橋頭區,2017,39,28.0
高雄市永安區,2017,39,29.33
高雄市湖內區,2017,39,30.5
高雄市燕巢區,2017,39,29.0
高雄市田寮區,2017,39,29.75
高雄市甲仙區,2017,39,29.43
高雄市美濃區,2017,39,31.9
高雄市苓雅區,2017,39,27.0
高雄市茂林區,2017,39,30.0
高雄市茄萣區,2017,39,31.0
高雄市路竹區,2017,39,29.6
高雄市阿蓮區,2017,39,29.5
高雄市鳥松區,2017,39,28.67
高雄市鳳山區,2017,39,27.5
高雄市鼓山區,2017,39,30.33
南投縣中寮鄉,2017,40,31.17
南投縣仁愛鄉,2017,40,36.67
南投縣信義鄉,2017,40,35.0
南投縣南投市,2017,40,29.29
南投縣名間鄉,2017,40,31.62
南投縣國姓鄉,2017,40,35.33
南投縣埔里鎮,2017,40,36.71
南投縣水里鄉,2017,40,34.5
南投縣竹山鎮,2017,40,35.86
南投縣草屯鎮,2017,40,31.75
南投縣集集鎮,2017,40,33.33
南投縣魚池鄉,2017,40,35.43
南投縣鹿谷鄉,2017,40,35.0
嘉義市東區,2017,40,38.0
嘉義市西區,2017,40,38.0
嘉義縣中埔鄉,2017,40,38.0
嘉義縣六腳鄉,2017,40,38.0
嘉義縣大埔鄉,2017,40,37.93
嘉義縣大林鎮,2017,40,36.83
嘉義縣太保市,2017,40,37.71
嘉義縣布袋鎮,2017,40,38.67
嘉義縣新港鄉,2017,40,36.0
嘉義縣朴子市,2017,40,40.0
嘉義縣東石鄉,2017,40,38.86
嘉義縣梅山鄉,2017,40,37.0
嘉義縣民雄鄉,2017,40,37.14
嘉義縣水上鄉,2017,40,38.0
嘉義縣溪口鄉,2017,40,36.25
嘉義縣番路鄉,2017,40,37.25
嘉義縣竹崎鄉,2017,40,37.5
嘉義縣義竹鄉,2017,40,38.33
嘉義縣鹿草鄉,2017,40,38.5
基隆市七堵區,2017,40,35.67
基隆市仁愛區,2017,40,37.0
基隆市信義區,2017,40,37.0
基隆市安樂區,2017,40,39.5
基隆市暖暖區,2017,40,36.5
宜蘭縣三星鄉,2017,40,34.56
宜蘭縣五結鄉,2017,40,33.25
宜蘭縣冬山鄉,2017,40,32.12
宜蘭縣南澳鄉,2017,40,32.43
宜蘭縣員山鄉,2017,40,35.4
宜蘭縣壯圍鄉,2017,40,35.67
宜蘭縣大同鄉,2017,40,33.62
宜蘭縣宜蘭市,2017,40,36.25
宜蘭縣礁溪鄉,2017,40,35.88
宜蘭縣蘇澳鎮,2017,40,32.0
宜蘭縣頭城鎮,2017,40,35.0
屏東縣三地門鄉,2017,40,39.85
屏東縣九如鄉,2017,40,41.5
屏東縣佳冬鄉,2017,40,41.0
屏東縣來義鄉,2017,40,40.0
屏東縣內埔鄉,2017,40,40.88
屏東縣南州鄉,2017,40,41.0
屏東縣屏東市,2017,40,41.57
屏東縣崁頂鄉,2017,40,40.33
屏東縣恆春鎮,2017,40,33.0
屏東縣新園鄉,2017,40,41.0
屏東縣新埤鄉,2017,40,40.0
屏東縣春日鄉,2017,40,40.0
屏東縣東港鎮,2017,40,43.67
屏東縣枋寮鄉,2017,40,40.6
屏東縣枋山鄉,2017,40,39.5
屏東縣林邊鄉,2017,40,41.5
屏東縣泰武鄉,2017,40,40.0
屏東縣滿州鄉,2017,40,33.33
屏東縣潮州鎮,2017,40,40.0
屏東縣牡丹鄉,2017,40,35.44
屏東縣獅子鄉,2017,40,38.26
屏東縣琉球鄉,2017,40,42.0
屏東縣瑪家鄉,2017,40,40.2
屏東縣竹田鄉,2017,40,39.67
屏東縣萬丹鄉,2017,40,37.67
屏東縣萬巒鄉,2017,40,40.0
屏東縣車城鄉,2017,40,34.0
屏東縣里港鄉,2017,40,40.33
屏東縣長治鄉,2017,40,41.5
屏東縣霧臺鄉,2017,40,40.0
屏東縣高樹鄉,2017,40,40.14
屏東縣鹽埔鄉,2017,40,41.0
屏東縣麟洛鄉,2017,40,41.5
彰化縣二林鎮,2017,40,31.5
彰化縣二水鄉,2017,40,34.75
彰化縣伸港鄉,2017,40,35.0
彰化縣北斗鎮,2017,40,33.5
彰化縣和美鎮,2017,40,34.25
彰化縣員林市,2017,40,32.5
彰化縣埔心鄉,2017,40,33.0
彰化縣埔鹽鄉,2017,40,32.5
彰化縣埤頭鄉,2017,40,31.8
彰化縣大城鄉,2017,40,33.22
彰化縣大村鄉,2017,40,33.0
彰化縣彰化市,2017,40,33.5
彰化縣永靖鄉,2017,40,33.0
彰化縣溪州鄉,2017,40,35.29
彰化縣溪湖鎮,2017,40,32.0
彰化縣田中鎮,2017,40,32.5
彰化縣田尾鄉,2017,40,33.0
彰化縣社頭鄉,2017,40,31.75
彰化縣福興鄉,2017,40,33.62
彰化縣秀水鄉,2017,40,33.0
彰化縣竹塘鄉,2017,40,33.0
彰化縣線西鄉,2017,40,35.0
彰化縣芬園鄉,2017,40,32.4
彰化縣花壇鄉,2017,40,32.75
彰化縣芳苑鄉,2017,40,32.08
彰化縣鹿港鎮,2017,40,34.83
新北市三峽區,2017,40,34.0
新北市三芝區,2017,40,39.4
新北市三重區,2017,40,32.0
新北市中和區,2017,40,33.5
新北市五股區,2017,40,34.33
新北市八里區,2017,40,35.0
新北市土城區,2017,40,34.0
新北市坪林區,2017,40,34.4
新北市平溪區,2017,40,35.12
新北市新店區,2017,40,34.4
新北市新莊區,2017,40,35.33
新北市板橋區,2017,40,33.0
新北市林口區,2017,40,37.33
新北市樹林區,2017,40,34.33
新北市永和區,2017,40,34.0
新北市汐止區,2017,40,33.86
新北市淡水區,2017,40,36.33
新北市深坑區,2017,40,33.0
新北市烏來區,2017,40,34.11
新北市瑞芳區,2017,40,36.5
新北市石碇區,2017,40,33.85
新北市石門區,2017,40,37.4
新北市萬里區,2017,40,39.67
新北市蘆洲區,2017,40,34.0
新北市貢寮區,2017,40,35.3
新北市金山區,2017,40,38.0
新北市雙溪區,2017,40,35.31
新北市鶯歌區,2017,40,34.0
新竹市北區,2017,40,37.0
新竹市東區,2017,40,37.0
新竹市香山區,2017,40,37.2
新竹縣五峰鄉,2017,40,35.0
新竹縣北埔鄉,2017,40,34.75
新竹縣寶山鄉,2017,40,36.67
新竹縣尖石鄉,2017,40,35.8
新竹縣峨眉鄉,2017,40,36.0
新竹縣新埔鎮,2017,40,37.67
新竹縣新豐鄉,2017,40,39.0
新竹縣橫山鄉,2017,40,35.17
新竹縣湖口鄉,2017,40,39.5
新竹縣竹北市,2017,40,37.2
新竹縣竹東鎮,2017,40,35.0
新竹縣芎林鄉,2017,40,34.75
新竹縣關西鎮,2017,40,36.31
桃園市中壢區,2017,40,32.67
桃園市八德區,2017,40,33.0
桃園市大園區,2017,40,37.25
桃園市大溪區,2017,40,35.55
桃園市平鎮區,2017,40,33.0
桃園市復興區,2017,40,35.14
桃園市新屋區,2017,40,37.86
桃園市桃園區,2017,40,33.0
桃園市楊梅區,2017,40,36.89
桃園市蘆竹區,2017,40,35.43
桃園市觀音區,2017,40,37.3
桃園市龍潭區,2017,40,38.38
桃園市龜山區,2017,40,35.2
臺中市北屯區,2017,40,36.33
臺中市南屯區,2017,40,37.0
臺中市后里區,2017,40,37.0
臺中市外埔區,2017,40,36.4
臺中市大安區,2017,40,36.0
臺中市大甲區,2017,40,36.0
臺中市大肚區,2017,40,36.25
臺中市大里區,2017,40,33.8
臺中市大雅區,2017,40,36.75
臺中市太平區,2017,40,34.75
臺中市新社區,2017,40,36.4
臺中市東勢區,2017,40,36.57
臺中市東區,2017,40,35.0
臺中市梧棲區,2017,40,35.0
臺中市沙鹿區,2017,40,35.5
臺中市清水區,2017,40,35.67
臺中市潭子區,2017,40,37.0
臺中市烏日區,2017,40,34.67
臺中市石岡區,2017,40,37.0
臺中市神岡區,2017,40,37.0
臺中市西區,2017,40,36.0
臺中市西屯區,2017,40,37.5
臺中市豐原區,2017,40,37.0
臺中市霧峰區,2017,40,33.62
臺中市龍井區,2017,40,35.25
臺北市中山區,2017,40,25.0
臺北市中正區,2017,40,31.0
臺北市信義區,2017,40,31.0
臺北市內湖區,2017,40,32.0
臺北市北投區,2017,40,36.83
臺北市南港區,2017,40,32.0
臺北市士林區,2017,40,35.83
臺北市文山區,2017,40,33.75
臺北市松山區,2017,40,30.0
臺北市萬華區,2017,40,27.0
臺南市七股區,2017,40,40.93
臺南市下營區,2017,40,38.0
臺南市中西區,2017,40,42.0
臺南市仁德區,2017,40,42.17
臺南市佳里區,2017,40,40.0
臺南市六甲區,2017,40,38.0
臺南市北區,2017,40,43.0
臺南市北門區,2017,40,39.0
臺南市南化區,2017,40,38.8
臺南市南區,2017,40,43.0
臺南市善化區,2017,40,37.67
臺南市大內區,2017,40,38.17
臺南市學甲區,2017,40,38.67
臺南市安南區,2017,40,42.0
臺南市安定區,2017,40,40.67
臺南市官田區,2017,40,38.0
臺南市將軍區,2017,40,39.6
臺南市山上區,2017,40,38.0
臺南市左鎮區,2017,40,39.71
臺南市後壁區,2017,40,38.0
臺南市新化區,2017,40,40.0
臺南市新市區,2017,40,38.33
臺南市新營區,2017,40,37.33
臺南市東區,2017,40,43.0
臺南市東山區,2017,40,38.0
臺南市柳營區,2017,40,38.0
