region,year,week,case_c,pop_total,case_per_capita(‰),NO2,NOX,NO,O3,PM10,PM25,SO2
宜花東,2017,18,956,117748,8.12,7.52,10.21,2.7,30.99,31.15,15.48,1.82
宜花東,2017,19,957,118429,8.08,7.43,10.24,2.73,28.98,32.82,13.0,2.28
宜花東,2017,20,940,118586,7.93,6.9,8.9,2.09,39.26,23.59,10.43,2.06
宜花東,2017,21,967,119456,8.1,6.75,9.17,2.53,32.68,22.39,8.69,1.87
宜花東,2017,22,775,117361,6.6,7.56,10.16,2.81,28.43,19.69,8.41,1.94
宜花東,2017,23,860,115958,7.42,6.88,9.93,3.13,21.5,25.61,11.39,2.26
宜花東,2017,24,887,116911,7.59,7.45,10.86,3.36,22.78,23.81,7.14,1.78
宜花東,2017,25,879,112917,7.78,8.02,12.24,4.24,19.99,26.38,10.12,2.33
宜花東,2017,26,907,113653,7.98,6.85,9.58,2.76,20.76,27.03,12.26,2.59
宜花東,2017,27,904,116075,7.79,6.23,9.92,3.64,14.16,20.33,7.24,2.25
宜花東,2017,28,875,118704,7.37,6.33,9.49,3.07,16.84,21.35,8.92,2.32
宜花東,2017,29,770,115154,6.69,5.82,8.91,3.03,15.66,21.01,8.48,2.22
宜花東,2017,30,691,115363,5.99,5.78,8.33,2.64,20.06,23.29,10.46,2.21
宜花東,2017,31,627,115421,5.43,6.68,9.51,2.85,24.79,31.82,13.47,2.26
宜花東,2017,32,619,114528,5.4,6.85,9.42,2.64,26.26,32.31,14.78,2.39
宜花東,2017,33,544,113136,4.81,6.47,9.24,2.62,23.49,26.93,13.71,2.27
宜花東,2017,34,570,112275,5.08,5.29,7.93,2.69,19.59,22.52,8.08,1.96
宜花東,2017,35,561,115204,4.87,5.45,7.95,2.56,20.44,21.73,8.01,1.84
宜花東,2017,36,622,113811,5.47,6.57,9.21,2.63,21.07,26.94,10.75,2.05
宜花東,2017,37,626,117730,5.32,6.42,9.12,2.71,26.54,28.84,12.05,2.07
宜花東,2017,38,686,113695,6.03,6.64,8.88,2.23,31.89,31.49,15.77,2.32
宜花東,2017,39,672,114653,5.86,7.2,9.74,2.48,26.26,26.69,13.03,2.17
宜花東,2017,40,728,113840,6.39,5.79,7.65,1.85,30.15,31.4,13.31,1.9
宜花東,2017,41,642,115105,5.58,4.89,7.47,2.55,20.28,21.59,7.35,1.66
宜花東,2017,42,738,116534,6.33,5.49,8.39,2.92,28.55,25.57,8.27,1.5
宜花東,2017,43,828,117966,7.02,7.09,9.25,2.17,46.26,44.48,18.38,1.73
宜花東,2017,44,854,117720,7.25,6.83,9.09,2.25,38.05,40.01,12.88,1.72
宜花東,2017,45,862,118586,7.27,7.08,9.38,2.38,29.32,26.06,10.34,1.79
宜花東,2017,46,862,115686,7.45,7.76,10.31,2.75,27.08,23.02,9.29,1.79
宜花東,2017,47,867,117044,7.41,7.57,10.27,2.86,30.12,23.32,8.84,1.63
宜花東,2017,48,888,118253,7.51,6.9,9.27,2.43,29.36,23.26,8.84,1.67
宜花東,2017,49,997,118069,8.44,8.21,10.79,2.71,33.97,31.38,14.17,1.66
宜花東,2017,50,1015,118517,8.56,8.2,10.94,2.82,31.08,26.96,11.49,1.8
宜花東,2017,51,1195,120940,9.88,7.05,9.51,2.35,33.64,29.37,12.2,1.68
宜花東,2017,52,1304,120319,10.84,8.2,10.27,1.91,35.38,40.24,19.25,1.82
宜花東,2018,1,1191,135479,8.79,8.04,10.68,2.66,28.7,25.4,10.64,1.67
宜花東,2018,2,1169,136565,8.56,8.05,11.15,3.1,31.76,27.81,11.97,2.05
宜花東,2018,3,1270,137654,9.23,9.7,13.1,3.46,29.39,26.02,12.29,2.18
宜花東,2018,4,1163,137349,8.47,7.19,9.15,1.89,34.12,25.25,9.65,1.74
宜花東,2018,5,1146,137188,8.35,7.45,9.75,2.31,34.48,21.74,9.54,1.45
宜花東,2018,6,1215,138217,8.79,9.72,13.7,3.99,31.75,27.3,12.07,1.67
宜花東,2018,7,1096,137471,7.97,8.69,11.22,2.6,35.53,47.15,18.22,2.01
宜花東,2018,8,1240,135969,9.12,8.11,10.47,2.34,33.06,29.07,13.12,1.98
宜花東,2018,9,1374,136836,10.04,9.63,13.8,4.19,29.23,36.7,16.54,2.22
宜花東,2018,10,1227,138678,8.85,6.85,8.91,2.12,35.16,30.19,11.8,1.77
宜花東,2018,11,1217,135815,8.96,8.93,12.01,3.07,34.07,30.4,13.05,2.22
宜花東,2018,12,1233,135520,9.1,7.54,9.58,2.03,39.38,37.64,15.28,1.94
宜花東,2018,13,1211,136104,8.9,6.34,8.34,2.01,34.52,36.55,14.51,1.86
宜花東,2018,14,1027,134122,7.66,6.79,8.71,1.91,35.51,54.62,18.23,2.0
宜花東,2018,15,1120,136922,8.18,8.05,11.3,3.19,29.88,33.62,13.06,2.2
宜花東,2018,16,1095,138144,7.93,7.15,9.02,1.85,38.5,38.24,14.04,1.93
宜花東,2018,17,964,135959,7.09,7.35,9.38,2.11,40.1,34.01,15.45,1.99
宜花東,2018,18,941,133979,7.02,7.23,9.18,1.91,33.59,33.89,14.59,2.15
宜花東,2018,19,917,135214,6.78,7.29,9.41,2.1,33.46,33.01,12.39,2.16
宜花東,2018,20,816,135873,6.01,6.77,9.24,2.4,22.47,27.59,12.81,2.61
宜花東,2018,21,813,134747,6.03,6.94,8.98,2.07,30.3,31.49,13.42,2.37
宜花東,2018,22,709,133593,5.31,6.32,8.09,1.72,34.2,26.68,11.61,2.17
宜花東,2018,23,708,131648,5.38,4.94,7.29,2.3,21.46,21.2,8.57,2.04
宜花東,2018,24,695,133340,5.21,5.9,7.58,1.66,42.11,27.64,11.55,1.91
宜花東,2018,25,677,132668,5.1,6.64,9.59,2.94,18.37,23.31,8.16,2.22
宜花東,2018,26,718,132431,5.42,6.17,8.55,2.35,21.01,24.02,11.18,2.57
宜花東,2018,27,716,134311,5.33,7.08,9.81,2.76,21.03,25.61,9.22,2.19
宜花東,2018,28,682,133362,5.11,3.71,6.16,2.47,14.84,19.32,6.16,1.94
宜花東,2018,29,660,129341,5.1,3.65,6.65,3.03,12.51,18.51,6.13,2.1
宜花東,2018,30,657,132191,4.97,6.08,8.74,2.55,21.87,27.03,11.98,2.42
宜花東,2018,31,649,128948,5.03,6.68,8.84,2.17,27.43,28.25,13.11,2.59
宜花東,2018,32,715,133338,5.36,5.44,7.55,2.22,24.66,24.95,12.28,2.46
宜花東,2018,33,691,127710,5.41,6.68,9.13,2.48,23.3,22.37,8.04,2.13
宜花東,2018,34,714,132612,5.38,5.72,7.9,2.18,25.77,21.14,6.97,1.78
宜花東,2018,35,707,132881,5.32,6.31,9.33,3.13,17.33,22.19,7.1,1.62
宜花東,2018,36,724,134408,5.39,6.06,8.41,2.38,23.19,26.93,10.73,2.11
宜花東,2018,37,794,132507,5.99,4.28,6.87,2.64,17.87,21.05,6.49,1.53
宜花東,2018,38,747,130331,5.73,5.1,7.71,2.55,17.76,22.83,9.47,1.98
宜花東,2018,39,765,131919,5.8,5.24,7.16,2.01,36.19,34.61,9.94,1.68
宜花東,2018,40,910,135365,6.72,6.03,7.82,1.72,48.37,41.1,13.8,1.88
宜花東,2018,41,787,134148,5.87,6.06,7.83,1.79,34.79,20.61,7.8,1.65
宜花東,2018,42,880,134814,6.53,6.55,8.45,1.89,40.07,25.01,9.93,1.81
宜花東,2018,43,786,134217,5.86,7.02,9.18,2.3,37.22,36.9,13.13,1.99
宜花東,2018,44,928,137303,6.76,7.34,9.79,2.55,39.17,26.73,8.33,1.8
宜花東,2018,45,775,133043,5.83,6.88,9.86,2.99,22.71,23.9,8.99,2.02
宜花東,2018,46,821,134556,6.1,6.84,9.34,2.38,29.02,22.02,9.04,2.04
宜花東,2018,47,864,134429,6.43,6.64,8.96,2.22,31.08,19.88,8.41,1.94
宜花東,2018,48,991,135002,7.34,7.8,10.47,2.68,30.67,27.91,11.29,1.84
宜花東,2018,49,1074,136177,7.89,7.24,9.93,2.8,27.82,21.25,7.76,1.82
宜花東,2018,50,983,135102,7.28,6.99,9.5,2.53,28.05,17.77,7.1,1.53
宜花東,2018,51,1098,136969,8.02,8.82,11.9,3.08,31.24,31.86,12.94,1.81
宜花東,2018,52,1084,135871,7.98,6.05,8.15,2.13,31.61,15.48,5.99,1.44
宜花東,2019,1,812,131699,6.17,7.69,10.67,2.99,26.72,15.84,6.77,1.45
宜花東,2019,2,1139,137905,8.26,8.21,11.47,3.24,26.04,18.89,7.82,1.46
宜花東,2019,3,1152,137729,8.36,7.65,10.19,2.48,34.98,25.0,10.99,1.37
宜花東,2019,4,1228,136072,9.02,7.97,10.28,2.27,38.75,35.39,15.29,1.59
宜花東,2019,5,1513,137138,11.03,8.87,11.89,3.03,32.1,27.35,12.46,1.77
宜花東,2019,6,615,127291,4.83,5.87,7.54,1.68,31.41,23.75,11.26,1.42
宜花東,2019,7,1469,137871,10.65,6.58,8.77,2.17,29.61,17.86,7.3,1.35
宜花東,2019,8,1207,136919,8.82,7.25,9.43,2.15,32.09,23.48,9.59,1.57
宜花東,2019,9,1052,136657,7.7,7.31,9.49,2.2,34.09,31.73,13.71,1.56
宜花東,2019,10,1137,136225,8.35,8.61,10.84,2.23,38.63,22.51,11.24,1.8
宜花東,2019,11,1115,138310,8.06,7.88,9.9,1.9,44.99,35.91,16.33,1.74
宜花東,2019,12,1105,136371,8.1,7.88,10.34,2.4,34.04,27.48,13.15,1.65
宜花東,2019,13,1121,136928,8.19,7.27,9.16,1.87,39.77,30.33,14.03,1.52
宜花東,2019,14,993,134253,7.4,7.76,10.08,2.29,36.25,27.11,14.02,1.6
宜花東,2019,15,1062,136295,7.79,6.7,8.64,1.94,38.65,26.66,12.29,1.38
宜花東,2019,16,1079,136517,7.9,8.25,10.47,2.21,33.4,26.27,13.04,1.74
宜花東,2019,17,964,136657,7.05,6.32,8.52,2.3,31.98,27.18,12.98,1.98
宜花東,2019,18,933,134840,6.92,6.3,7.91,1.63,40.38,28.71,11.77,1.47
宜花東,2019,19,912,133253,6.84,6.39,8.4,2.06,34.09,18.32,8.25,1.47
宜花東,2019,20,914,133378,6.85,7.26,10.41,3.16,21.3,25.91,11.13,1.75
宜花東,2019,21,980,134969,7.26,6.16,8.0,1.84,37.25,32.88,12.74,1.65
宜花東,2019,22,909,134948,6.74,6.25,8.58,2.37,28.35,22.9,9.31,1.5
宜花東,2019,23,821,135026,6.08,6.5,10.06,3.58,16.58,22.69,8.85,1.64
宜花東,2019,24,936,136224,6.87,6.78,9.03,2.39,32.54,19.6,9.03,1.53
宜花東,2019,25,871,133100,6.54,6.57,9.02,2.42,22.83,23.36,9.85,1.72
宜花東,2019,26,739,130720,5.65,5.78,8.22,2.41,20.84,18.12,7.59,1.59
宜花東,2019,27,769,133581,5.76,5.94,8.33,2.35,21.4,22.07,8.64,1.81
宜花東,2019,28,711,132635,5.36,5.82,8.17,2.46,21.86,20.58,11.16,1.81
宜花東,2019,29,715,133217,5.37,5.16,7.53,2.22,18.57,21.02,7.8,1.68
宜花東,2019,30,715,130111,5.5,5.21,7.45,2.18,19.54,18.62,8.22,1.51
宜花東,2019,31,652,127770,5.1,3.39,5.84,2.49,14.53,12.51,5.84,1.42
宜花東,2019,32,708,132666,5.34,4.26,6.3,2.2,21.46,23.52,9.14,1.55
宜花東,2019,33,739,127866,5.78,6.16,8.07,1.88,28.06,24.3,10.91,1.53
宜花東,2019,34,700,132369,5.29,4.27,6.42,2.18,21.67,25.82,7.39,1.51
宜花東,2019,35,687,128731,5.34,3.99,6.75,2.8,13.39,14.85,6.4,1.55
宜花東,2019,36,716,135716,5.28,4.97,7.85,2.9,18.27,15.95,6.12,1.56
宜花東,2019,37,722,135033,5.35,4.36,6.7,2.32,23.04,20.7,9.16,1.54
宜花東,2019,38,867,133823,6.48,6.05,8.08,2.03,43.96,33.56,11.06,1.5
宜花東,2019,39,881,133997,6.57,5.24,7.62,2.48,26.15,18.34,7.35,1.62
宜花東,2019,40,806,132546,6.08,5.9,8.91,2.97,27.25,25.73,14.67,1.62
宜花東,2019,41,756,132282,5.72,5.5,7.29,1.8,42.24,30.21,15.19,1.52
宜花東,2019,42,886,134749,6.58,5.58,7.16,1.68,43.33,31.37,12.49,1.63
宜花東,2019,43,892,131760,6.77,6.34,8.6,2.3,38.94,25.08,12.52,1.51
宜花東,2019,44,886,132960,6.66,6.21,7.96,1.85,39.39,30.61,13.03,1.32
宜花東,2019,45,921,134611,6.84,6.09,8.44,2.47,41.93,26.41,10.94,1.54
宜花東,2019,46,935,135835,6.88,7.68,10.49,2.8,38.16,34.61,15.32,1.71
宜花東,2019,47,924,133251,6.93,6.19,8.68,2.51,30.03,22.2,8.09,1.46
宜花東,2019,48,945,133921,7.06,6.14,8.1,2.13,33.07,19.6,8.11,1.42
宜花東,2019,49,999,136224,7.33,6.16,8.39,2.26,35.91,20.32,8.46,1.37
宜花東,2019,50,1070,136314,7.85,7.87,10.57,2.83,33.7,25.96,12.62,1.56
宜花東,2019,51,1115,134363,8.3,7.73,10.73,3.05,25.18,14.42,6.74,1.54
宜花東,2019,52,1120,133983,8.36,7.97,11.49,3.54,26.92,16.53,7.67,1.49
苗中彰投,2016,1,737,282737,2.61,17.21,24.57,7.34,20.09,52.33,28.36,2.8
苗中彰投,2016,2,3000,304587,9.85,14.71,17.68,2.94,26.92,41.42,21.98,2.67
苗中彰投,2016,3,3004,303124,9.91,17.45,21.66,4.17,22.51,42.59,24.21,2.63
苗中彰投,2016,4,3083,304587,10.12,14.92,20.15,5.24,25.0,38.48,17.73,2.66
苗中彰投,2016,5,3578,305013,11.73,14.87,18.94,4.09,24.3,28.45,13.41,2.29
苗中彰投,2016,6,4637,305004,15.2,13.36,16.03,2.76,40.21,62.64,35.88,3.13
苗中彰投,2016,7,2685,305013,8.8,14.3,17.84,3.55,22.07,37.19,20.37,2.47
苗中彰投,2016,8,5387,305013,17.66,16.47,20.04,3.59,28.74,59.44,31.17,2.62
苗中彰投,2016,9,5068,305430,16.59,18.05,21.84,3.74,32.45,60.19,30.68,3.06
苗中彰投,2016,10,4719,305004,15.47,17.65,21.91,4.27,25.78,54.18,32.91,3.32
苗中彰投,2016,11,4118,304816,13.51,20.19,26.18,6.06,22.43,37.73,22.53,2.61
苗中彰投,2016,12,3807,305004,12.48,18.33,23.33,4.98,25.44,53.44,31.44,2.56
苗中彰投,2016,13,3637,304587,11.94,17.38,19.86,2.5,45.52,63.24,36.83,3.32
苗中彰投,2016,14,4072,305004,13.35,14.39,17.28,2.83,30.67,71.63,44.43,3.36
苗中彰投,2016,15,3311,304587,10.87,14.95,17.69,2.8,27.7,47.27,28.79,2.87
苗中彰投,2016,16,3302,303864,10.87,13.85,16.41,2.52,30.4,46.13,24.74,2.79
苗中彰投,2016,17,2967,304587,9.74,11.79,14.2,2.37,27.32,43.89,24.06,3.02
苗中彰投,2016,18,2938,305013,9.63,12.99,15.49,2.48,35.29,55.03,32.61,3.09
苗中彰投,2016,19,2731,303864,8.99,11.6,14.14,2.6,27.69,38.2,20.19,3.13
苗中彰投,2016,20,2577,303819,8.48,11.86,13.75,1.98,38.73,44.32,23.19,2.97
苗中彰投,2016,21,2577,302529,8.52,14.34,17.02,2.72,28.34,45.15,25.64,3.2
苗中彰投,2016,22,2274,301273,7.55,7.11,8.99,1.97,22.37,29.94,12.57,2.35
苗中彰投,2016,23,2123,303864,6.99,8.61,10.78,2.15,26.82,28.17,13.43,2.65
苗中彰投,2016,24,2060,300523,6.85,7.11,9.1,2.02,20.93,21.79,8.77,2.04
苗中彰投,2016,25,2050,304587,6.73,8.16,10.36,2.28,21.82,28.39,12.23,2.88
苗中彰投,2016,26,1920,303837,6.32,8.24,10.6,2.27,21.89,28.78,13.08,2.88
苗中彰投,2016,27,1781,301009,5.92,8.56,10.71,2.11,26.34,31.83,14.91,2.78
苗中彰投,2016,28,1756,302284,5.81,6.18,8.25,2.2,21.54,20.72,8.55,2.09
苗中彰投,2016,29,1830,303922,6.02,7.36,9.69,2.36,18.89,29.04,13.57,2.41
苗中彰投,2016,30,1736,301636,5.76,8.58,10.77,2.2,25.54,34.78,18.29,2.97
苗中彰投,2016,31,1815,300313,6.04,9.47,11.47,2.13,32.51,36.46,18.09,2.92
苗中彰投,2016,32,1872,303993,6.16,9.44,11.51,2.11,28.71,33.39,16.39,2.91
苗中彰投,2016,33,1855,302052,6.14,9.54,11.91,2.38,25.23,28.42,12.45,2.59
苗中彰投,2016,34,1959,300533,6.52,9.0,10.92,1.97,32.12,44.59,22.35,2.96
苗中彰投,2016,35,2032,299425,6.79,11.04,12.49,1.42,46.87,56.43,30.76,3.18
苗中彰投,2016,36,2116,302014,7.01,9.01,11.2,2.17,24.33,24.69,10.21,2.17
苗中彰投,2016,37,2070,303864,6.81,9.85,13.49,3.69,21.34,29.02,11.76,2.42
苗中彰投,2016,38,1941,302679,6.41,10.64,13.05,2.3,32.66,39.77,16.92,2.52
苗中彰投,2016,39,2256,302110,7.47,10.51,13.23,2.74,25.03,38.99,16.82,2.52
苗中彰投,2016,40,1961,302911,6.47,12.64,15.7,3.06,28.43,48.78,25.55,3.08
苗中彰投,2016,41,2048,299732,6.83,10.45,13.43,3.01,25.2,29.5,12.86,2.22
苗中彰投,2016,42,2201,302265,7.28,14.61,16.94,2.27,38.56,75.41,41.97,3.8
苗中彰投,2016,43,2244,303699,7.39,13.74,16.68,3.03,26.23,50.94,26.24,3.52
苗中彰投,2016,44,2304,303928,7.58,11.62,13.42,1.86,34.6,46.67,20.39,2.66
苗中彰投,2016,45,2545,304587,8.36,15.13,17.67,2.56,32.47,50.12,25.56,3.14
苗中彰投,2016,46,2596,303096,8.56,18.19,21.74,3.66,31.8,70.0,37.21,3.34
苗中彰投,2016,47,2576,303163,8.5,16.33,20.55,4.35,23.46,44.75,22.9,2.99
苗中彰投,2016,48,2644,305004,8.67,15.27,18.42,3.12,25.03,42.8,18.63,2.4
苗中彰投,2016,49,2610,303034,8.61,14.86,17.54,2.6,27.95,52.36,24.8,2.82
苗中彰投,2016,50,2768,302388,9.15,15.65,19.98,4.37,27.82,51.4,23.92,2.72
苗中彰投,2016,51,2854,304587,9.37,18.35,22.49,4.13,27.53,60.89,32.98,3.1
苗中彰投,2016,52,2854,304290,9.38,15.73,19.63,3.92,26.92,55.5,26.04,2.5
苗中彰投,2017,1,2805,298805,9.39,16.47,21.31,4.83,24.58,70.81,37.06,2.78
苗中彰投,2017,2,2895,299331,9.67,15.69,19.13,3.46,26.44,48.79,25.19,2.73
苗中彰投,2017,3,2951,300485,9.82,13.13,16.39,3.3,26.91,39.71,17.75,2.38
苗中彰投,2017,4,3251,302098,10.76,13.45,16.01,2.6,32.12,47.89,23.08,2.56
苗中彰投,2017,5,2526,300595,8.4,10.57,12.59,2.11,30.6,43.63,18.73,2.28
苗中彰投,2017,6,3136,301066,10.42,12.73,14.93,2.25,33.98,60.48,29.89,2.53
苗中彰投,2017,7,3091,300218,10.3,17.26,21.29,4.06,33.52,60.27,30.32,2.99
苗中彰投,2017,8,2779,299783,9.27,15.75,19.67,3.95,28.28,49.92,25.36,2.38
苗中彰投,2017,9,2808,300354,9.35,15.8,18.24,2.42,35.65,55.75,27.64,2.89
苗中彰投,2017,10,2897,298694,9.7,17.36,20.99,3.67,33.69,54.63,31.31,2.75
苗中彰投,2017,11,2821,299679,9.41,15.59,18.1,2.5,33.1,53.11,27.95,2.61
苗中彰投,2017,12,2795,299948,9.32,14.99,17.35,2.42,36.51,49.4,25.02,2.68
苗中彰投,2017,13,2962,301287,9.83,15.8,18.53,2.78,42.34,68.5,34.97,2.98
苗中彰投,2017,14,3107,300606,10.34,14.0,16.02,2.07,43.87,60.55,33.65,3.08
苗中彰投,2017,15,2800,301066,9.3,15.23,18.63,3.37,27.38,44.32,23.44,2.85
苗中彰投,2017,16,2445,300209,8.14,10.43,12.54,2.21,28.8,41.75,22.69,2.66
苗中彰投,2017,17,2750,299893,9.17,15.07,17.4,2.31,41.22,50.72,25.1,2.97
苗中彰投,2017,18,2556,300008,8.52,14.66,17.46,2.79,34.19,52.49,28.71,3.19
苗中彰投,2017,19,2407,301287,7.99,11.96,14.15,2.2,30.68,51.12,22.48,3.26
苗中彰投,2017,20,2411,298273,8.08,12.96,14.88,2.0,37.0,33.99,16.71,2.72
苗中彰投,2017,21,2339,299873,7.8,12.15,14.25,2.14,32.49,36.32,17.4,3.04
苗中彰投,2017,22,2047,297839,6.87,9.54,11.52,1.92,28.47,29.41,14.09,2.53
苗中彰投,2017,23,2259,299236,7.55,9.57,12.2,2.66,23.74,30.84,14.78,2.77
苗中彰投,2017,24,2155,300188,7.18,7.82,10.09,2.31,18.82,22.11,7.84,2.07
苗中彰投,2017,25,2407,300264,8.02,7.41,10.17,2.71,15.91,23.13,9.65,2.06
苗中彰投,2017,26,2326,292345,7.96,7.95,9.94,2.1,22.55,29.29,12.73,2.78
苗中彰投,2017,27,2419,299082,8.09,8.22,10.41,2.32,22.14,22.03,8.89,2.33
苗中彰投,2017,28,2333,300117,7.77,8.22,10.16,1.96,22.92,27.36,11.87,2.8
苗中彰投,2017,29,2285,298770,7.65,9.3,10.99,1.89,29.28,34.67,17.1,2.95
苗中彰投,2017,30,2098,296604,7.07,9.18,10.8,1.62,29.65,37.59,21.01,3.33
苗中彰投,2017,31,2002,296664,6.75,6.97,8.67,1.76,24.21,26.72,11.83,2.27
苗中彰投,2017,32,1775,293605,6.05,6.35,7.98,1.76,18.93,29.57,12.93,2.25
苗中彰投,2017,33,1766,297927,5.93,8.53,10.93,2.33,20.53,26.65,13.72,3.01
苗中彰投,2017,34,1791,299717,5.98,10.09,12.45,2.35,26.79,37.01,18.59,3.02
苗中彰投,2017,35,1744,294836,5.92,10.16,12.06,1.99,29.05,42.36,22.3,2.95
苗中彰投,2017,36,1833,294992,6.21,8.8,10.7,1.86,26.11,33.34,16.9,2.92
苗中彰投,2017,37,1947,296748,6.56,10.57,13.0,2.48,30.45,39.89,19.14,3.04
苗中彰投,2017,38,1892,296626,6.38,13.5,14.95,1.44,44.07,57.75,32.74,4.04
苗中彰投,2017,39,1824,295689,6.17,10.8,12.82,2.05,28.77,40.59,21.5,3.25
苗中彰投,2017,40,1926,298058,6.46,11.92,13.64,1.79,34.63,51.94,26.03,2.97
苗中彰投,2017,41,1943,296381,6.56,11.57,13.61,2.03,30.85,50.88,23.7,3.14
苗中彰投,2017,42,2004,298135,6.72,9.51,11.72,2.16,29.44,29.44,11.86,1.97
苗中彰投,2017,43,2333,298514,7.82,11.07,12.37,1.24,49.9,49.25,23.52,2.25
苗中彰投,2017,44,2345,296162,7.92,11.39,13.31,1.99,38.84,46.26,18.31,2.25
苗中彰投,2017,45,2321,298028,7.79,13.66,15.77,2.19,31.16,50.77,22.56,2.48
苗中彰投,2017,46,2398,301066,7.97,14.7,17.71,3.02,24.57,45.14,21.15,2.8
苗中彰投,2017,47,2469,299696,8.24,12.78,14.99,2.24,25.19,31.78,13.25,2.32
苗中彰投,2017,48,2355,298528,7.89,12.98,15.73,2.82,28.76,44.86,20.41,2.39
苗中彰投,2017,49,2479,299274,8.28,13.3,16.19,2.88,28.68,41.59,20.49,2.25
苗中彰投,2017,50,2813,301463,9.33,15.11,19.33,4.2,25.35,42.43,19.63,2.47
苗中彰投,2017,51,3045,300374,10.14,13.74,16.79,3.02,31.25,46.96,22.61,2.63
苗中彰投,2017,52,3315,300209,11.04,16.65,19.8,3.12,29.87,68.87,36.3,3.07
苗中彰投,2018,1,3157,334592,9.44,16.94,21.57,4.63,21.41,49.4,24.53,2.73
苗中彰投,2018,2,3212,333563,9.63,12.97,16.35,3.35,28.19,32.73,15.52,2.27
苗中彰投,2018,3,3546,334592,10.6,17.42,21.61,4.25,24.86,53.96,27.78,2.73
苗中彰投,2018,4,3651,334592,10.91,13.83,16.37,2.55,27.61,38.39,16.3,2.27
苗中彰投,2018,5,3432,333655,10.29,12.6,14.87,2.28,26.89,27.53,16.21,2.06
苗中彰投,2018,6,3621,334592,10.82,15.53,20.55,4.99,26.14,41.34,21.97,2.22
苗中彰投,2018,7,3318,334171,9.93,14.5,16.98,2.45,34.58,73.17,31.68,2.74
苗中彰投,2018,8,3705,334592,11.07,15.31,18.06,2.73,26.7,49.5,27.28,2.44
苗中彰投,2018,9,3842,334592,11.48,17.05,21.85,4.83,26.42,69.33,36.55,2.91
苗中彰投,2018,10,3347,334717,10.0,12.32,14.4,2.12,31.8,40.66,18.8,2.26
苗中彰投,2018,11,3394,333869,10.17,17.45,20.34,2.87,34.06,59.93,32.16,2.93
苗中彰投,2018,12,3547,333563,10.63,13.87,15.97,2.06,40.56,53.71,25.44,2.38
苗中彰投,2018,13,3303,335437,9.85,13.25,15.04,1.81,39.46,66.98,34.83,2.66
苗中彰投,2018,14,2959,334551,8.84,10.91,12.61,1.84,35.73,69.08,29.38,2.61
苗中彰投,2018,15,3236,334599,9.67,11.35,13.32,1.95,31.65,44.87,20.55,2.81
苗中彰投,2018,16,2936,333464,8.8,14.31,16.03,1.68,41.96,62.91,31.77,3.23
苗中彰投,2018,17,2646,333464,7.93,14.08,15.68,1.65,39.43,55.78,30.22,3.02
苗中彰投,2018,18,2514,333043,7.55,11.35,13.03,1.74,34.41,49.11,24.7,3.05
苗中彰投,2018,19,2389,335121,7.13,11.86,13.34,1.53,33.09,42.38,18.85,2.91
苗中彰投,2018,20,2058,331008,6.22,8.83,11.09,2.26,19.65,30.66,14.61,2.84
苗中彰投,2018,21,2030,329985,6.15,10.55,12.26,1.88,28.9,39.09,20.07,3.29
苗中彰投,2018,22,1880,327539,5.74,9.57,10.92,1.31,35.21,37.25,17.6,2.97
苗中彰投,2018,23,1870,327364,5.71,10.41,12.02,1.56,32.97,38.74,18.31,3.35
苗中彰投,2018,24,1845,331462,5.57,10.74,12.05,1.27,42.38,35.93,17.65,2.82
苗中彰投,2018,25,1715,326969,5.25,7.18,9.21,2.04,17.98,20.84,8.42,2.14
苗中彰投,2018,26,1761,326937,5.39,8.34,10.35,2.16,21.18,27.79,12.97,2.97
苗中彰投,2018,27,1776,328095,5.41,7.16,9.09,1.87,19.01,21.44,8.91,2.23
苗中彰投,2018,28,1894,331553,5.71,8.41,10.31,1.96,25.86,35.97,17.92,3.09
苗中彰投,2018,29,2014,331829,6.07,8.89,10.32,1.36,33.39,43.36,23.92,3.12
苗中彰投,2018,30,1913,328933,5.82,8.23,10.06,1.98,22.59,31.42,15.18,2.85
苗中彰投,2018,31,1883,328226,5.74,7.29,8.97,1.78,25.0,29.57,13.45,2.45
苗中彰投,2018,32,1843,328004,5.62,8.33,9.84,1.32,33.4,38.44,22.62,3.07
苗中彰投,2018,33,2003,329041,6.09,8.01,9.57,1.54,26.52,24.18,10.51,2.21
苗中彰投,2018,34,1924,327500,5.87,8.38,9.83,1.45,30.99,21.49,9.73,2.26
苗中彰投,2018,35,2110,331247,6.37,8.49,11.47,2.95,17.64,25.53,11.18,2.16
苗中彰投,2018,36,2158,331170,6.52,8.56,10.32,1.96,28.78,33.25,15.78,2.39
苗中彰投,2018,37,2170,332894,6.52,11.62,14.16,2.54,28.64,43.58,20.63,3.06
苗中彰投,2018,38,2163,330018,6.55,10.38,12.53,2.12,28.61,45.49,25.35,2.97
苗中彰投,2018,39,2218,330259,6.72,7.71,8.87,1.09,44.28,40.06,15.23,2.25
苗中彰投,2018,40,2369,330756,7.16,11.24,12.49,1.16,52.46,51.46,22.96,2.62
苗中彰投,2018,41,2208,329843,6.69,12.06,13.95,1.87,34.35,36.5,16.9,2.48
苗中彰投,2018,42,2205,327151,6.74,12.49,14.12,1.59,36.37,36.9,16.31,2.48
苗中彰投,2018,43,2242,331641,6.76,12.54,14.32,1.86,40.62,55.06,23.28,2.95
