region,year,week,case_c,pop_total,case_per_capita(‰),NO,NO2,NOx,O3,PM10,PM25,SO2
北北基桃竹苗,2017,22,5772,832046,6.94,29.91,85.08,114.72,202.33,172.02,79.69,16.12
北北基桃竹苗,2017,23,5968,832268,7.17,36.14,94.71,130.65,178.26,246.48,128.12,22.05
北北基桃竹苗,2017,24,5903,832011,7.09,42.48,93.59,135.95,163.36,147.76,59.02,16.02
北北基桃竹苗,2017,25,6305,832046,7.58,56.45,85.69,141.91,122.59,171.14,72.08,19.22
北北基桃竹苗,2017,26,6234,829892,7.51,32.88,82.76,115.74,166.71,209.43,95.56,21.96
北北基桃竹苗,2017,27,6316,830523,7.6,40.52,84.91,125.22,136.1,167.49,64.33,18.89
北北基桃竹苗,2017,28,6127,831583,7.37,37.18,85.91,123.31,145.28,197.29,87.49,21.6
北北基桃竹苗,2017,29,5675,831750,6.82,31.84,78.69,109.55,171.44,213.1,101.77,21.9
北北基桃竹苗,2017,30,5230,829216,6.31,29.75,78.17,107.78,178.23,214.47,111.1,21.04
北北基桃竹苗,2017,31,4775,830858,5.75,36.17,89.0,124.61,170.12,219.17,98.03,19.26
北北基桃竹苗,2017,32,4387,823715,5.33,32.47,72.99,105.03,157.02,225.09,99.08,19.26
北北基桃竹苗,2017,33,4487,826115,5.43,32.22,85.33,117.5,174.85,219.06,120.32,24.23
北北基桃竹苗,2017,34,4463,829221,5.38,31.38,73.54,104.76,163.96,195.25,93.2,19.34
北北基桃竹苗,2017,35,4365,829020,5.27,26.94,67.34,94.47,178.72,180.91,82.03,17.43
北北基桃竹苗,2017,36,4630,824378,5.62,33.89,90.93,124.61,174.27,223.69,111.96,22.44
北北基桃竹苗,2017,37,4860,831064,5.85,34.69,91.46,126.3,208.01,248.99,114.17,21.27
北北基桃竹苗,2017,38,5176,828892,6.24,24.81,107.33,131.71,299.98,326.4,182.19,28.39
北北基桃竹苗,2017,39,4973,830080,5.99,30.14,97.57,127.44,219.32,258.48,138.38,23.27
北北基桃竹苗,2017,40,5206,830046,6.27,22.06,79.75,101.96,249.71,272.63,134.78,20.24
北北基桃竹苗,2017,41,4822,830670,5.8,26.1,56.4,82.85,165.17,176.82,73.72,15.05
北北基桃竹苗,2017,42,5246,830701,6.32,40.97,77.76,119.06,206.31,187.56,74.11,14.0
北北基桃竹苗,2017,43,6186,830567,7.45,26.89,93.95,120.53,338.45,327.25,150.46,15.68
北北基桃竹苗,2017,44,6341,832361,7.62,29.69,87.02,116.25,269.51,269.96,113.79,15.56
北北基桃竹苗,2017,45,6416,830542,7.73,26.94,86.44,112.87,238.45,242.92,111.72,16.17
北北基桃竹苗,2017,46,6538,832040,7.86,34.96,104.06,139.1,185.23,211.78,102.16,18.89
北北基桃竹苗,2017,47,6643,831936,7.98,33.94,92.45,126.22,196.52,172.35,72.38,15.03
北北基桃竹苗,2017,48,6821,830951,8.21,36.41,90.36,126.66,207.01,208.43,96.03,15.39
北北基桃竹苗,2017,49,7171,830950,8.63,34.79,99.68,133.82,224.99,258.27,123.43,16.53
北北基桃竹苗,2017,50,7766,832006,9.33,38.38,95.47,133.43,212.14,211.18,96.04,16.5
北北基桃竹苗,2017,51,8415,831955,10.11,36.06,97.49,133.6,229.12,250.68,119.99,17.95
北北基桃竹苗,2017,52,9576,832873,11.5,26.94,97.63,124.38,242.2,363.99,180.01,18.55
北北基桃竹苗,2018,1,8581,917131,9.36,35.45,100.45,135.89,194.88,229.18,100.29,16.35
北北基桃竹苗,2018,2,8791,918476,9.57,44.05,101.66,145.37,201.09,207.13,89.38,15.97
北北基桃竹苗,2018,3,9339,917619,10.18,49.85,122.04,171.87,200.22,254.98,128.14,20.66
北北基桃竹苗,2018,4,9083,918659,9.89,26.34,84.49,110.77,227.02,202.34,80.14,14.7
北北基桃竹苗,2018,5,8347,918711,9.09,28.45,92.54,121.35,217.84,192.81,106.78,13.79
北北基桃竹苗,2018,6,9294,918336,10.12,52.01,117.22,168.82,211.02,265.88,128.2,15.39
北北基桃竹苗,2018,7,8655,919148,9.42,37.42,116.86,154.31,242.26,475.18,193.92,18.5
北北基桃竹苗,2018,8,9792,916965,10.68,34.12,108.9,143.02,209.72,303.96,155.85,16.15
北北基桃竹苗,2018,9,10066,918240,10.96,70.27,141.11,211.18,179.67,408.5,211.42,21.49
北北基桃竹苗,2018,10,9241,920183,10.04,29.15,90.07,119.22,236.77,248.96,113.47,14.18
北北基桃竹苗,2018,11,9348,919612,10.17,49.52,138.61,188.12,215.0,323.21,163.44,21.58
北北基桃竹苗,2018,12,9406,918660,10.24,28.45,103.04,131.92,275.42,311.81,142.42,15.02
北北基桃竹苗,2018,13,9198,919851,10.0,27.54,91.88,119.63,252.07,340.55,154.15,15.93
北北基桃竹苗,2018,14,7914,918992,8.61,25.41,90.0,115.02,254.3,468.06,190.97,16.44
北北基桃竹苗,2018,15,8681,918451,9.45,45.37,118.22,163.2,211.03,329.36,152.28,21.34
北北基桃竹苗,2018,16,7887,918805,8.58,24.46,106.41,130.98,300.78,390.07,172.16,19.53
北北基桃竹苗,2018,17,7230,918640,7.87,25.52,110.1,135.59,285.62,311.05,171.11,19.85
北北基桃竹苗,2018,18,6972,915735,7.61,26.65,99.56,125.91,248.37,304.62,160.48,20.87
北北基桃竹苗,2018,19,6616,917660,7.21,24.41,94.4,118.28,261.87,285.15,122.22,20.96
北北基桃竹苗,2018,20,6039,915920,6.59,32.5,93.41,126.24,167.21,259.15,133.78,26.16
北北基桃竹苗,2018,21,5806,913499,6.36,25.02,94.8,119.43,224.25,275.75,133.96,24.35
北北基桃竹苗,2018,22,5400,915749,5.9,20.87,82.19,103.31,260.27,234.63,117.83,20.52
北北基桃竹苗,2018,23,5393,914582,5.9,27.34,78.32,105.78,178.95,207.44,94.25,20.78
北北基桃竹苗,2018,24,5453,915976,5.95,21.31,85.11,106.12,295.9,221.49,102.29,15.72
北北基桃竹苗,2018,25,5241,915449,5.73,35.85,74.37,110.55,129.44,168.45,66.32,17.74
北北基桃竹苗,2018,26,5120,911749,5.62,29.62,79.35,108.78,170.35,203.21,101.4,22.63
北北基桃竹苗,2018,27,5116,912256,5.61,32.65,64.68,97.33,151.73,170.56,68.06,17.31
北北基桃竹苗,2018,28,4950,912434,5.43,30.6,53.02,83.52,128.81,183.32,78.05,17.47
北北基桃竹苗,2018,29,4927,916956,5.37,32.88,51.69,84.64,124.12,177.6,83.07,17.65
北北基桃竹苗,2018,30,4832,908974,5.32,33.26,82.92,115.87,169.09,251.22,119.64,21.72
北北基桃竹苗,2018,31,4694,908236,5.17,28.97,81.16,109.52,197.68,239.35,110.19,20.91
北北基桃竹苗,2018,32,5000,912535,5.48,25.65,76.45,101.87,191.56,243.46,133.88,21.99
北北基桃竹苗,2018,33,5187,913670,5.68,28.79,83.63,112.48,180.13,189.61,78.82,18.74
北北基桃竹苗,2018,34,5379,912333,5.9,26.26,80.89,106.63,189.81,174.31,72.2,17.11
北北基桃竹苗,2018,35,5608,912615,6.14,41.1,92.39,133.48,139.36,196.13,82.22,17.22
北北基桃竹苗,2018,36,5706,913502,6.25,28.22,85.29,113.5,195.85,230.18,110.03,19.4
北北基桃竹苗,2018,37,6010,915601,6.56,31.87,65.71,97.12,155.65,195.13,79.6,16.53
北北基桃竹苗,2018,38,5805,913657,6.35,28.79,80.83,109.35,182.42,265.6,144.68,21.52
北北基桃竹苗,2018,39,5979,915573,6.53,23.23,73.16,96.71,286.3,271.46,95.71,14.28
北北基桃竹苗,2018,40,6543,916470,7.14,19.82,82.7,102.83,357.13,292.01,120.21,16.59
北北基桃竹苗,2018,41,6113,915696,6.68,22.06,81.58,103.58,256.11,187.8,83.9,15.84
北北基桃竹苗,2018,42,6327,913379,6.93,22.17,86.57,109.05,280.73,209.99,85.87,15.18
北北基桃竹苗,2018,43,6109,914767,6.68,27.55,93.21,120.29,274.45,324.62,128.69,18.8
北北基桃竹苗,2018,44,6951,914879,7.6,23.59,79.24,101.62,295.35,211.27,79.71,14.73
北北基桃竹苗,2018,45,6279,917166,6.85,34.34,101.65,136.2,192.53,287.46,150.23,20.18
北北基桃竹苗,2018,46,6265,916601,6.84,29.94,95.58,125.4,206.14,216.97,101.8,17.8
北北基桃竹苗,2018,47,6309,917389,6.88,29.05,91.66,120.84,213.53,182.67,89.91,16.08
北北基桃竹苗,2018,48,7023,917008,7.66,35.78,110.0,145.62,223.03,268.33,132.33,18.91
北北基桃竹苗,2018,49,7638,915632,8.34,40.67,98.63,139.13,186.62,186.49,88.68,17.81
北北基桃竹苗,2018,50,7764,915005,8.49,32.1,85.48,117.71,177.33,150.2,73.56,14.78
北北基桃竹苗,2018,51,8039,917677,8.76,45.84,128.57,174.22,225.02,331.63,160.03,20.85
北北基桃竹苗,2018,52,8171,916601,8.91,25.65,70.15,96.03,211.65,107.81,51.39,13.31
北北基桃竹苗,2019,1,6540,917269,7.13,37.5,94.28,131.71,171.13,139.46,71.68,14.67
北北基桃竹苗,2019,2,8690,918870,9.46,43.68,104.78,148.39,162.57,216.25,101.25,15.26
北北基桃竹苗,2019,3,8813,920605,9.57,39.29,108.75,147.85,220.38,273.81,133.52,15.17
北北基桃竹苗,2019,4,9581,919806,10.42,31.62,104.22,135.86,264.59,308.72,141.85,16.74
北北基桃竹苗,2019,5,11979,920666,13.01,45.17,120.57,165.4,210.34,310.06,165.91,17.02
北北基桃竹苗,2019,6,5341,915457,5.83,20.12,68.76,88.65,216.16,227.17,112.34,12.41
北北基桃竹苗,2019,7,10559,920615,11.47,27.27,91.1,118.39,200.14,179.53,88.64,14.09
北北基桃竹苗,2019,8,9150,919687,9.95,35.63,103.21,138.95,211.65,214.68,105.28,14.91
北北基桃竹苗,2019,9,8506,919411,9.25,28.64,106.35,134.9,229.77,323.57,161.21,14.76
北北基桃竹苗,2019,10,8538,918298,9.3,32.94,114.87,147.24,245.06,193.17,108.1,13.88
北北基桃竹苗,2019,11,8813,921025,9.57,28.79,112.43,141.24,299.91,298.46,150.11,15.23
北北基桃竹苗,2019,12,8516,918401,9.27,34.67,107.87,142.72,229.34,265.49,137.43,15.65
北北基桃竹苗,2019,13,8273,917349,9.02,25.59,92.9,118.28,280.13,266.24,124.15,15.39
北北基桃竹苗,2019,14,7910,919687,8.6,31.89,103.77,135.72,268.69,282.74,156.45,15.84
北北基桃竹苗,2019,15,8323,920725,9.04,26.92,90.55,117.47,258.1,233.47,120.76,15.39
北北基桃竹苗,2019,16,7737,921058,8.4,30.5,117.41,147.79,240.3,249.55,140.79,18.49
北北基桃竹苗,2019,17,7140,920552,7.76,27.79,87.83,115.65,232.76,232.65,120.78,20.22
北北基桃竹苗,2019,18,7297,917364,7.95,21.54,82.58,103.74,287.28,226.33,102.13,13.63
北北基桃竹苗,2019,19,7555,918288,8.23,23.59,90.75,114.51,254.15,172.25,88.4,15.88
北北基桃竹苗,2019,20,6812,916753,7.43,37.23,81.44,118.07,153.73,208.28,105.34,16.05
北北基桃竹苗,2019,21,7116,919672,7.74,25.38,96.58,122.1,267.56,271.1,122.49,15.76
北北基桃竹苗,2019,22,6699,917345,7.3,30.26,81.19,111.31,208.97,188.78,78.63,15.68
北北基桃竹苗,2019,23,6214,915430,6.79,45.35,75.04,119.84,127.75,161.06,70.09,16.09
北北基桃竹苗,2019,24,6724,920205,7.31,30.69,94.17,124.26,254.53,154.25,83.55,15.23
北北基桃竹苗,2019,25,6344,915934,6.93,31.38,78.11,109.08,148.85,145.26,63.63,15.56
北北基桃竹苗,2019,26,5777,914299,6.32,33.1,79.57,112.45,165.31,144.98,67.31,15.44
北北基桃竹苗,2019,27,5569,918541,6.06,30.35,64.63,95.14,155.32,131.97,60.19,14.03
北北基桃竹苗,2019,28,5588,914319,6.11,29.72,63.12,92.84,149.02,142.86,82.82,14.52
北北基桃竹苗,2019,29,5346,914798,5.84,30.08,61.52,91.12,147.04,152.19,70.45,15.05
北北基桃竹苗,2019,30,5272,917273,5.75,30.09,72.09,101.75,166.7,152.44,77.42,15.72
北北基桃竹苗,2019,31,5096,909019,5.61,27.88,52.72,80.6,150.98,132.22,74.94,15.42
北北基桃竹苗,2019,32,4942,916345,5.39,26.46,48.1,74.71,162.15,149.78,74.89,13.48
北北基桃竹苗,2019,33,5169,915353,5.65,24.81,68.79,93.72,220.57,133.27,77.42,14.51
北北基桃竹苗,2019,34,5387,915984,5.88,28.39,65.42,93.93,163.12,146.25,74.7,15.62
北北基桃竹苗,2019,35,5245,918636,5.71,32.53,65.11,97.57,158.47,165.16,98.52,16.78
北北基桃竹苗,2019,36,5448,917113,5.94,38.08,72.38,110.1,150.93,142.84,82.41,16.39
北北基桃竹苗,2019,37,5507,919021,5.99,27.01,60.8,87.6,188.69,165.43,96.04,15.38
北北基桃竹苗,2019,38,6436,920166,6.99,23.8,80.04,103.77,315.69,229.62,98.01,14.15
北北基桃竹苗,2019,39,6595,918182,7.18,27.34,66.66,94.32,182.07,126.49,57.47,14.3
北北基桃竹苗,2019,40,6026,917790,6.57,32.76,82.0,114.95,228.68,248.25,161.22,16.53
北北基桃竹苗,2019,41,6045,918674,6.58,18.89,73.74,92.41,306.86,222.8,118.55,15.57
北北基桃竹苗,2019,42,6814,916274,7.44,19.95,72.62,92.69,317.77,229.12,96.13,13.7
北北基桃竹苗,2019,43,6946,918388,7.56,22.9,81.67,104.45,283.9,195.99,96.15,15.41
北北基桃竹苗,2019,44,6642,918683,7.23,18.62,73.04,91.31,304.81,286.03,122.89,13.97
北北基桃竹苗,2019,45,7031,918454,7.66,23.45,75.53,98.9,302.59,200.77,88.95,14.18
北北基桃竹苗,2019,46,7492,918974,8.15,32.31,104.15,136.43,271.47,297.32,151.28,16.14
北北基桃竹苗,2019,47,7566,917965,8.24,30.2,75.56,105.37,195.85,154.87,67.79,14.22
北北基桃竹苗,2019,48,7439,917964,8.1,24.81,77.58,102.67,225.75,167.54,80.29,14.54
北北基桃竹苗,2019,49,7579,918403,8.25,27.84,79.44,107.35,250.25,159.94,74.19,14.13
北北基桃竹苗,2019,50,8525,918336,9.28,41.22,110.67,152.03,217.52,225.2,118.1,17.29
北北基桃竹苗,2019,51,8619,917791,9.39,45.89,104.01,149.62,156.74,133.22,70.79,15.82
北北基桃竹苗,2019,52,8733,920140,9.49,50.75,106.82,157.68,163.8,162.03,84.81,14.43
宜花東,2016,1,106,46811,2.26,31.69,75.7,107.31,152.91,200.73,92.63,14.4
宜花東,2016,2,625,62583,9.99,21.62,72.47,94.06,188.6,197.23,99.26,12.54
宜花東,2016,3,601,62848,9.56,27.9,79.86,107.27,166.01,220.85,116.58,14.61
宜花東,2016,4,634,62525,10.14,30.66,70.88,100.78,174.33,182.84,87.33,13.04
宜花東,2016,5,709,64351,11.02,24.45,71.46,95.86,181.16,140.74,65.07,11.96
宜花東,2016,6,885,62848,14.08,17.28,62.7,79.04,258.34,317.09,167.53,12.89
宜花東,2016,7,457,59709,7.65,21.71,64.97,86.36,172.56,183.26,93.1,12.27
宜花東,2016,8,1036,64567,16.05,17.92,67.12,84.59,237.38,297.03,131.44,12.5
宜花東,2016,9,1026,63805,16.08,18.12,64.04,81.11,247.66,275.46,119.81,12.6
宜花東,2016,10,914,63264,14.45,22.36,62.73,84.67,174.75,203.66,98.1,13.55
宜花東,2016,11,799,63799,12.52,27.38,78.26,105.07,198.04,189.64,93.86,12.6
宜花東,2016,12,731,63324,11.54,27.26,73.58,100.88,208.33,260.87,133.72,12.92
宜花東,2016,13,648,62848,10.31,16.05,71.31,87.6,293.78,321.75,164.92,14.34
宜花東,2016,14,717,62549,11.46,16.84,63.12,80.11,200.54,321.71,168.12,14.59
宜花東,2016,15,561,62270,9.01,17.92,66.57,83.55,184.46,228.39,111.33,14.64
宜花東,2016,16,597,62513,9.55,19.81,60.02,78.73,203.44,227.75,96.94,14.52
宜花東,2016,17,524,60125,8.72,18.12,52.38,70.37,176.01,239.33,112.3,14.93
宜花東,2016,18,531,61765,8.6,16.49,55.51,71.35,246.23,335.01,159.91,14.79
宜花東,2016,19,494,61361,8.05,16.1,47.25,63.2,169.9,204.21,76.78,12.15
宜花東,2016,20,489,62986,7.76,14.32,46.19,60.31,221.56,183.11,75.01,12.67
宜花東,2016,21,531,62158,8.54,17.8,52.65,69.66,167.06,178.52,79.41,13.88
宜花東,2016,22,450,62907,7.15,16.47,42.88,59.21,143.45,190.97,71.68,14.05
宜花東,2016,23,390,58302,6.69,15.73,42.77,58.07,152.99,161.98,65.12,12.67
宜花東,2016,24,402,60056,6.69,25.02,47.12,67.12,114.57,165.27,54.52,12.17
宜花東,2016,25,443,59191,7.48,19.22,37.68,57.28,120.38,157.8,57.68,13.75
宜花東,2016,26,403,59471,6.78,19.55,37.25,57.48,108.62,157.03,53.14,13.46
宜花東,2016,27,398,55909,7.12,20.14,34.7,55.18,102.73,148.11,49.0,11.9
宜花東,2016,28,330,59491,5.55,17.43,38.11,55.48,154.96,185.47,53.91,12.12
宜花東,2016,29,345,58979,5.85,18.76,41.07,59.37,144.73,198.52,73.74,13.97
宜花東,2016,30,296,58666,5.05,16.76,38.89,55.43,155.28,185.05,83.53,14.84
宜花東,2016,31,335,58083,5.77,16.61,39.39,55.97,148.65,200.81,69.56,13.46
宜花東,2016,32,312,58011,5.38,16.46,39.06,54.23,163.74,165.76,69.24,13.58
宜花東,2016,33,353,60091,5.87,17.53,41.68,57.72,143.21,151.51,50.58,13.56
宜花東,2016,34,348,57427,6.06,16.64,41.65,58.36,176.09,205.64,89.1,14.29
宜花東,2016,35,358,58691,6.1,15.08,49.56,63.29,257.1,266.07,120.65,14.32
宜花東,2016,36,405,57377,7.06,18.96,46.0,64.9,147.17,177.52,69.28,13.73
宜花東,2016,37,359,59296,6.05,19.2,37.2,57.06,137.39,146.43,47.74,13.63
宜花東,2016,38,348,58598,5.94,17.33,42.86,60.78,194.33,204.82,76.12,12.79
宜花東,2016,39,421,59695,7.05,15.87,37.02,53.63,196.17,254.61,85.16,11.86
宜花東,2016,40,379,60544,6.26,20.43,43.03,64.16,129.08,179.95,69.07,14.19
宜花東,2016,41,350,58184,6.02,23.73,46.09,68.87,127.95,123.39,43.63,12.22
宜花東,2016,42,355,60768,5.84,22.4,42.62,65.1,131.6,205.42,73.95,13.09
宜花東,2016,43,389,59964,6.49,18.12,47.5,65.76,148.19,199.01,67.39,13.63
宜花東,2016,44,399,59549,6.7,14.76,46.32,60.8,231.74,269.53,74.85,13.12
宜花東,2016,45,485,61549,7.88,17.35,55.28,73.8,202.75,223.36,77.0,12.62
宜花東,2016,46,493,61945,7.96,17.84,60.48,78.41,206.33,285.32,118.26,13.71
宜花東,2016,47,554,61537,9.0,22.58,60.19,83.63,159.27,192.42,76.46,13.07
宜花東,2016,48,524,62469,8.39,19.6,65.56,85.3,183.19,234.25,82.75,11.96
宜花東,2016,49,501,63730,7.86,17.7,66.08,84.24,202.75,282.25,115.16,13.9
宜花東,2016,50,549,60756,9.04,18.59,64.95,83.48,206.13,233.52,94.63,13.66
宜花東,2016,51,508,62474,8.13,23.07,68.1,92.09,167.51,241.53,103.96,14.1
宜花東,2016,52,567,62998,9.0,18.76,64.97,83.55,194.75,292.28,113.4,12.84
宜花東,2017,1,498,61568,8.09,20.71,62.6,83.34,170.84,237.21,104.65,13.02
宜花東,2017,2,581,60491,9.6,17.53,69.04,85.95,205.91,268.0,124.7,13.28
宜花東,2017,3,564,61570,9.16,19.65,65.32,85.28,197.48,216.66,87.75,12.5
宜花東,2017,4,607,60938,9.96,16.41,62.43,79.68,229.38,250.54,108.52,12.87
宜花東,2017,5,465,58983,7.88,15.56,51.57,66.31,208.22,199.35,83.58,12.3
宜花東,2017,6,655,61765,10.6,16.79,59.53,75.0,237.78,332.33,155.16,13.41
宜花東,2017,7,641,61987,10.34,18.16,64.26,82.38,232.46,260.14,119.24,12.96
宜花東,2017,8,553,60735,9.11,19.55,69.48,88.66,203.88,221.0,101.31,12.69
宜花東,2017,9,530,60874,8.71,15.48,66.94,82.08,258.9,301.86,142.66,12.13
宜花東,2017,10,556,59795,9.3,17.26,76.18,94.21,251.73,240.14,124.67,12.59
宜花東,2017,11,554,61080,9.07,18.12,62.11,78.68,234.84,222.18,102.54,11.54
宜花東,2017,12,572,60992,9.38,16.29,58.2,74.56,249.54,208.23,96.1,12.65
宜花東,2017,13,575,59917,9.6,16.15,62.33,77.35,280.05,342.28,151.85,10.92
宜花東,2017,14,581,60298,9.64,13.39,56.24,69.51,271.57,299.65,143.11,13.04
宜花東,2017,15,525,59712,8.79,17.38,60.32,77.77,217.47,235.27,109.0,13.02
宜花東,2017,16,465,59815,7.77,18.46,48.9,66.23,172.98,237.98,107.74,14.15
宜花東,2017,17,528,60874,8.67,16.71,58.27,74.43,276.87,239.78,101.37,12.77
宜花東,2017,18,499,59254,8.42,15.88,47.96,63.56,203.49,230.55,107.83,12.54
宜花東,2017,19,497,60230,8.25,16.54,44.91,62.41,190.19,228.38,87.47,15.3
宜花東,2017,20,553,61244,9.03,14.79,51.96,65.29,248.57,178.87,76.76,14.56
宜花東,2017,21,502,61288,8.19,15.99,46.81,62.23,207.69,163.29,61.84,12.33
宜花東,2017,22,430,59649,7.21,17.13,50.03,65.49,182.61,152.44,62.19,12.77
宜花東,2017,23,469,57759,8.12,20.53,40.92,61.15,127.56,172.61,64.35,14.0
宜花東,2017,24,504,58121,8.67,19.72,45.72,65.39,140.15,184.47,47.89,12.13
宜花東,2017,25,457,54070,8.45,22.4,48.21,70.49,136.11,199.26,67.48,15.77
宜花東,2017,26,456,56416,8.08,18.14,40.89,58.41,126.91,196.27,75.79,17.21
宜花東,2017,27,479,57697,8.3,23.22,35.81,59.48,89.05,151.44,46.21,14.89
宜花東,2017,28,494,60992,8.1,19.23,37.2,56.25,106.7,148.7,53.39,15.23
宜花東,2017,29,409,56885,7.19,19.33,37.91,57.73,108.08,160.02,63.72,15.3
宜花東,2017,30,363,57651,6.3,17.23,36.53,53.46,123.75,171.06,67.8,14.29
宜花東,2017,31,350,57152,6.12,17.5,39.21,55.81,157.79,228.75,86.47,14.37
宜花東,2017,32,341,56034,6.09,15.04,40.42,55.93,176.16,233.15,98.72,14.89
宜花東,2017,33,284,54839,5.18,15.95,37.36,53.86,151.83,191.76,88.39,14.05
宜花東,2017,34,317,56218,5.64,17.38,36.6,53.96,131.64,179.95,62.39,12.65
宜花東,2017,35,311,56223,5.53,18.32,42.4,60.46,122.01,168.57,60.61,12.38
宜花東,2017,36,332,58292,5.7,14.77,39.61,54.82,136.65,196.71,73.0,13.23
宜花東,2017,37,355,59704,5.95,16.69,39.69,56.24,168.24,207.95,85.75,12.92
宜花東,2017,38,344,55687,6.18,14.59,42.96,57.82,205.91,233.66,112.57,14.99
宜花東,2017,39,361,56941,6.34,16.24,43.38,59.45,159.05,189.39,84.76,14.32
宜花東,2017,40,368,54859,6.71,11.98,42.69,55.14,192.67,235.29,101.48,13.38
宜花東,2017,41,341,56221,6.07,18.56,42.69,61.81,134.14,164.87,58.88,12.06
宜花東,2017,42,394,59297,6.64,16.86,41.85,58.86,185.18,189.62,63.1,10.43
宜花東,2017,43,451,59958,7.52,12.97,52.74,66.45,298.53,328.46,134.67,11.78
宜花東,2017,44,440,59663,7.37,14.02,54.32,68.57,246.95,322.03,96.91,12.35
宜花東,2017,45,481,60285,7.98,15.95,57.6,73.18,182.4,218.18,88.8,12.32
宜花東,2017,46,436,57576,7.57,18.16,56.96,74.0,172.43,194.99,79.07,12.64
宜花東,2017,47,457,58550,7.81,17.89,60.53,77.39,191.49,205.22,77.49,11.64
宜花東,2017,48,442,60247,7.34,15.13,55.21,69.98,187.3,211.8,80.37,11.83
宜花東,2017,49,528,60254,8.76,16.83,65.0,80.87,215.49,246.09,109.51,11.76
宜花東,2017,50,585,60491,9.67,17.35,65.94,82.87,192.03,225.73,96.52,12.81
宜花東,2017,51,645,62191,10.37,14.12,58.04,72.96,214.73,234.69,95.34,12.59
宜花東,2017,52,739,60979,12.12,11.95,64.41,77.32,227.28,309.16,147.72,12.82
宜花東,2018,1,661,71188,9.29,18.98,65.52,84.39,174.04,209.55,97.01,12.33
宜花東,2018,2,663,71360,9.29,16.94,61.54,78.36,206.0,211.65,93.94,15.06
宜花東,2018,3,712,72691,9.79,20.65,72.39,92.46,180.67,223.31,108.65,15.8
宜花東,2018,4,650,71387,9.11,12.57,60.12,73.05,218.23,212.84,85.26,13.98
宜花東,2018,5,647,71398,9.06,14.77,62.33,76.61,216.02,166.7,73.89,10.94
宜花東,2018,6,683,73507,9.29,22.77,72.41,95.22,194.92,201.79,91.79,11.91
宜花東,2018,7,569,72047,7.9,13.29,58.69,72.54,230.43,328.53,126.34,13.68
宜花東,2018,8,693,71646,9.67,14.34,58.91,73.53,212.69,219.83,97.5,13.29
宜花東,2018,9,803,72584,11.06,19.97,60.58,80.58,191.86,266.71,114.1,15.04
宜花東,2018,10,637,72483,8.79,12.6,51.57,64.38,229.65,231.56,89.84,12.87
宜花東,2018,11,616,70610,8.72,14.29,57.19,71.82,233.83,231.88,99.8,14.17
宜花東,2018,12,643,71229,9.03,11.69,53.76,65.74,259.59,279.31,112.17,14.1
宜花東,2018,13,614,71309,8.61,11.49,46.44,58.54,230.9,278.44,111.81,14.1
宜花東,2018,14,559,69799,8.01,10.62,46.64,57.78,229.7,380.29,122.52,14.15
宜花東,2018,15,641,72198,8.88,16.84,47.47,64.45,194.38,231.1,81.27,14.69
宜花東,2018,16,567,72691,7.8,10.21,51.14,61.96,253.58,276.01,102.63,14.34
宜花東,2018,17,497,69839,7.12,13.24,49.49,62.04,254.88,252.98,106.85,14.03
宜花東,2018,18,511,69446,7.36,11.61,45.82,58.17,206.42,240.54,93.22,14.3
宜花東,2018,19,507,70251,7.22,13.55,47.49,61.32,206.16,231.96,83.58,14.34
宜花東,2018,20,481,70420,6.83,15.7,38.28,53.95,130.26,179.02,72.0,15.95
宜花東,2018,21,442,69665,6.34,13.44,42.61,55.98,192.43,218.58,89.54,15.23
宜花東,2018,22,389,67620,5.75,11.09,39.64,50.95,218.7,189.45,76.73,14.64
宜花東,2018,23,375,66347,5.65,14.74,34.12,49.57,141.35,157.03,61.28,14.3
宜花東,2018,24,372,67626,5.5,9.76,41.12,51.62,266.98,190.16,78.19,13.68
宜花東,2018,25,348,66695,5.22,17.1,39.78,56.69,116.22,180.69,54.28,14.59
宜花東,2018,26,371,67451,5.5,14.57,35.64,50.3,126.08,175.81,72.22,15.6
宜花東,2018,27,393,69820,5.63,17.6,47.45,65.29,132.48,191.05,65.79,15.33
宜花東,2018,28,368,68280,5.39,15.56,30.19,45.99,108.21,160.36,50.94,14.2
宜花東,2018,29,348,63368,5.49,20.66,28.84,48.55,94.8,151.76,49.4,14.84
宜花東,2018,30,361,68668,5.26,16.0,36.56,53.49,135.42,191.09,72.12,15.9
宜花東,2018,31,366,67537,5.42,13.51,38.48,52.0,174.75,202.04,84.82,16.04
宜花東,2018,32,357,67365,5.3,13.5,35.25,48.41,168.69,189.08,84.32,15.72
宜花東,2018,33,334,61230,5.45,15.36,40.17,55.24,148.7,165.34,51.19,13.11
宜花東,2018,34,355,67311,5.27,13.61,38.31,51.84,163.81,159.59,44.84,12.38
宜花東,2018,35,379,66908,5.66,19.82,36.65,56.34,101.75,160.92,42.07,10.63
宜花東,2018,36,367,69445,5.28,14.52,36.18,50.18,138.05,198.46,68.59,13.92
宜花東,2018,37,393,66534,5.91,17.38,33.4,50.77,121.0,177.05,54.15,11.53
宜花東,2018,38,389,65368,5.95,15.85,33.2,49.2,115.47,176.5,63.54,12.65
宜花東,2018,39,400,66956,5.97,12.49,36.83,48.71,225.87,241.16,68.4,11.66
宜花東,2018,40,537,70655,7.6,9.66,42.79,53.16,316.58,309.38,105.91,13.09
