region,year,week,case_c,pop_total,case_per_capita(‰),NO,NO2,NOx,O3,PM10,PM25,SO2
北北基桃竹苗,2017,22,5487,825050,6.65,29.91,85.08,114.72,202.33,172.02,79.69,16.12
北北基桃竹苗,2017,23,5710,829632,6.88,36.14,94.71,130.65,178.26,246.48,128.12,22.05
北北基桃竹苗,2017,24,5476,830165,6.6,42.48,93.59,135.95,163.36,147.76,59.02,16.02
北北基桃竹苗,2017,25,5909,824980,7.16,56.45,85.69,141.91,122.59,171.14,72.08,19.22
北北基桃竹苗,2017,26,5848,823665,7.1,32.88,82.76,115.74,166.71,209.43,95.56,21.96
北北基桃竹苗,2017,27,5745,827786,6.94,40.52,84.91,125.22,136.1,167.49,64.33,18.89
北北基桃竹苗,2017,28,5804,824901,7.04,37.18,85.91,123.31,145.28,197.29,87.49,21.6
北北基桃竹苗,2017,29,5473,824753,6.64,31.84,78.69,109.55,171.44,213.1,101.77,21.9
北北基桃竹苗,2017,30,5188,821216,6.32,29.75,78.17,107.78,178.23,214.47,111.1,21.04
北北基桃竹苗,2017,31,4666,826199,5.65,36.17,89.0,124.61,170.12,219.17,98.03,19.26
北北基桃竹苗,2017,32,4361,818294,5.33,32.47,72.99,105.03,157.02,225.09,99.08,19.26
北北基桃竹苗,2017,33,4560,823741,5.54,32.22,85.33,117.5,174.85,219.06,120.32,24.23
北北基桃竹苗,2017,34,4620,818589,5.64,31.38,73.54,104.76,163.96,195.25,93.2,19.34
北北基桃竹苗,2017,35,4618,823984,5.6,26.94,67.34,94.47,178.72,180.91,82.03,17.43
北北基桃竹苗,2017,36,4767,822181,5.8,33.89,90.93,124.61,174.27,223.69,111.96,22.44
北北基桃竹苗,2017,37,4998,827067,6.04,34.69,91.46,126.3,208.01,248.99,114.17,21.27
北北基桃竹苗,2017,38,5443,828149,6.57,24.81,107.33,131.71,299.98,326.4,182.19,28.39
北北基桃竹苗,2017,39,5364,822866,6.52,30.14,97.57,127.44,219.32,258.48,138.38,23.27
北北基桃竹苗,2017,40,5319,826914,6.43,22.06,79.75,101.96,249.71,272.63,134.78,20.24
北北基桃竹苗,2017,41,4931,825961,5.97,26.1,56.4,82.85,165.17,176.82,73.72,15.05
北北基桃竹苗,2017,42,5384,828263,6.5,40.97,77.76,119.06,206.31,187.56,74.11,14.0
北北基桃竹苗,2017,43,6671,827499,8.06,26.89,93.95,120.53,338.45,327.25,150.46,15.68
北北基桃竹苗,2017,44,6951,823925,8.44,29.69,87.02,116.25,269.51,269.96,113.79,15.56
北北基桃竹苗,2017,45,6897,828352,8.33,26.94,86.44,112.87,238.45,242.92,111.72,16.17
北北基桃竹苗,2017,46,6634,827740,8.01,34.96,104.06,139.1,185.23,211.78,102.16,18.89
北北基桃竹苗,2017,47,7097,827815,8.57,33.94,92.45,126.22,196.52,172.35,72.38,15.03
北北基桃竹苗,2017,48,7138,828725,8.61,36.41,90.36,126.66,207.01,208.43,96.03,15.39
北北基桃竹苗,2017,49,7718,828058,9.32,34.79,99.68,133.82,224.99,258.27,123.43,16.53
北北基桃竹苗,2017,50,8414,830017,10.14,38.38,95.47,133.43,212.14,211.18,96.04,16.5
北北基桃竹苗,2017,51,9038,831767,10.87,36.06,97.49,133.6,229.12,250.68,119.99,17.95
北北基桃竹苗,2017,52,10116,829118,12.2,26.94,97.63,124.38,242.2,363.99,180.01,18.55
北北基桃竹苗,2018,1,8795,910852,9.66,35.45,100.45,135.89,194.88,229.18,100.29,16.35
北北基桃竹苗,2018,2,8988,912720,9.85,44.05,101.66,145.37,201.09,207.13,89.38,15.97
北北基桃竹苗,2018,3,9491,914741,10.38,49.85,122.04,171.87,200.22,254.98,128.14,20.66
北北基桃竹苗,2018,4,8816,914368,9.64,26.34,84.49,110.77,227.02,202.34,80.14,14.7
北北基桃竹苗,2018,5,7983,911217,8.76,28.45,92.54,121.35,217.84,192.81,106.78,13.79
北北基桃竹苗,2018,6,9038,914730,9.88,52.01,117.22,168.82,211.02,265.88,128.2,15.39
北北基桃竹苗,2018,7,8500,915107,9.29,37.42,116.86,154.31,242.26,475.18,193.92,18.5
北北基桃竹苗,2018,8,9427,913960,10.31,34.12,108.9,143.02,209.72,303.96,155.85,16.15
北北基桃竹苗,2018,9,9353,915741,10.21,70.27,141.11,211.18,179.67,408.5,211.42,21.49
北北基桃竹苗,2018,10,8678,915732,9.48,29.15,90.07,119.22,236.77,248.96,113.47,14.18
北北基桃竹苗,2018,11,9244,917497,10.08,49.52,138.61,188.12,215.0,323.21,163.44,21.58
北北基桃竹苗,2018,12,9004,915333,9.84,28.45,103.04,131.92,275.42,311.81,142.42,15.02
北北基桃竹苗,2018,13,9186,916364,10.02,27.54,91.88,119.63,252.07,340.55,154.15,15.93
北北基桃竹苗,2018,14,7846,915089,8.57,25.41,90.0,115.02,254.3,468.06,190.97,16.44
北北基桃竹苗,2018,15,8926,916981,9.73,45.37,118.22,163.2,211.03,329.36,152.28,21.34
北北基桃竹苗,2018,16,7729,915095,8.45,24.46,106.41,130.98,300.78,390.07,172.16,19.53
北北基桃竹苗,2018,17,7013,915573,7.66,25.52,110.1,135.59,285.62,311.05,171.11,19.85
北北基桃竹苗,2018,18,6672,910205,7.33,26.65,99.56,125.91,248.37,304.62,160.48,20.87
北北基桃竹苗,2018,19,6606,911202,7.25,24.41,94.4,118.28,261.87,285.15,122.22,20.96
北北基桃竹苗,2018,20,6069,909055,6.68,32.5,93.41,126.24,167.21,259.15,133.78,26.16
北北基桃竹苗,2018,21,5724,912956,6.27,25.02,94.8,119.43,224.25,275.75,133.96,24.35
北北基桃竹苗,2018,22,5436,907372,5.99,20.87,82.19,103.31,260.27,234.63,117.83,20.52
北北基桃竹苗,2018,23,5352,907051,5.9,27.34,78.32,105.78,178.95,207.44,94.25,20.78
北北基桃竹苗,2018,24,5567,910514,6.11,21.31,85.11,106.12,295.9,221.49,102.29,15.72
北北基桃竹苗,2018,25,5183,907770,5.71,35.85,74.37,110.55,129.44,168.45,66.32,17.74
北北基桃竹苗,2018,26,5175,909380,5.69,29.62,79.35,108.78,170.35,203.21,101.4,22.63
北北基桃竹苗,2018,27,5238,912164,5.74,32.65,64.68,97.33,151.73,170.56,68.06,17.31
北北基桃竹苗,2018,28,5051,911101,5.54,30.6,53.02,83.52,128.81,183.32,78.05,17.47
北北基桃竹苗,2018,29,5050,903764,5.59,32.88,51.69,84.64,124.12,177.6,83.07,17.65
北北基桃竹苗,2018,30,4888,902397,5.42,33.26,82.92,115.87,169.09,251.22,119.64,21.72
北北基桃竹苗,2018,31,4976,909079,5.47,28.97,81.16,109.52,197.68,239.35,110.19,20.91
北北基桃竹苗,2018,32,5158,904751,5.7,25.65,76.45,101.87,191.56,243.46,133.88,21.99
北北基桃竹苗,2018,33,5404,909042,5.94,28.79,83.63,112.48,180.13,189.61,78.82,18.74
北北基桃竹苗,2018,34,5567,910488,6.11,26.26,80.89,106.63,189.81,174.31,72.2,17.11
北北基桃竹苗,2018,35,5977,907780,6.58,41.1,92.39,133.48,139.36,196.13,82.22,17.22
北北基桃竹苗,2018,36,5906,907092,6.51,28.22,85.29,113.5,195.85,230.18,110.03,19.4
北北基桃竹苗,2018,37,6240,913545,6.83,31.87,65.71,97.12,155.65,195.13,79.6,16.53
北北基桃竹苗,2018,38,6354,912355,6.96,28.79,80.83,109.35,182.42,265.6,144.68,21.52
北北基桃竹苗,2018,39,6148,907725,6.77,23.23,73.16,96.71,286.3,271.46,95.71,14.28
北北基桃竹苗,2018,40,7024,908439,7.73,19.82,82.7,102.83,357.13,292.01,120.21,16.59
北北基桃竹苗,2018,41,6318,913048,6.92,22.06,81.58,103.58,256.11,187.8,83.9,15.84
北北基桃竹苗,2018,42,6497,915532,7.1,22.17,86.57,109.05,280.73,209.99,85.87,15.18
北北基桃竹苗,2018,43,6669,910794,7.32,27.55,93.21,120.29,274.45,324.62,128.69,18.8
北北基桃竹苗,2018,44,7480,910486,8.22,23.59,79.24,101.62,295.35,211.27,79.71,14.73
北北基桃竹苗,2018,45,6502,910886,7.14,34.34,101.65,136.2,192.53,287.46,150.23,20.18
北北基桃竹苗,2018,46,6623,910374,7.28,29.94,95.58,125.4,206.14,216.97,101.8,17.8
北北基桃竹苗,2018,47,6603,915124,7.22,29.05,91.66,120.84,213.53,182.67,89.91,16.08
北北基桃竹苗,2018,48,7519,914401,8.22,35.78,110.0,145.62,223.03,268.33,132.33,18.91
北北基桃竹苗,2018,49,7927,913086,8.68,40.67,98.63,139.13,186.62,186.49,88.68,17.81
北北基桃竹苗,2018,50,8111,914774,8.87,32.1,85.48,117.71,177.33,150.2,73.56,14.78
北北基桃竹苗,2018,51,8658,913405,9.48,45.84,128.57,174.22,225.02,331.63,160.03,20.85
北北基桃竹苗,2018,52,8452,913802,9.25,25.65,70.15,96.03,211.65,107.81,51.39,13.31
北北基桃竹苗,2019,1,6761,912003,7.41,37.5,94.28,131.71,171.13,139.46,71.68,14.67
北北基桃竹苗,2019,2,8812,914407,9.64,43.68,104.78,148.39,162.57,216.25,101.25,15.26
北北基桃竹苗,2019,3,8727,914378,9.54,39.29,108.75,147.85,220.38,273.81,133.52,15.17
北北基桃竹苗,2019,4,9549,916771,10.42,31.62,104.22,135.86,264.59,308.72,141.85,16.74
北北基桃竹苗,2019,5,12106,919376,13.17,45.17,120.57,165.4,210.34,310.06,165.91,17.02
北北基桃竹苗,2019,6,5398,909480,5.94,20.12,68.76,88.65,216.16,227.17,112.34,12.41
北北基桃竹苗,2019,7,10499,918734,11.43,27.27,91.1,118.39,200.14,179.53,88.64,14.09
北北基桃竹苗,2019,8,8549,917519,9.32,35.63,103.21,138.95,211.65,214.68,105.28,14.91
北北基桃竹苗,2019,9,8154,916897,8.89,28.64,106.35,134.9,229.77,323.57,161.21,14.76
北北基桃竹苗,2019,10,8415,913747,9.21,32.94,114.87,147.24,245.06,193.17,108.1,13.88
北北基桃竹苗,2019,11,9111,918209,9.92,28.79,112.43,141.24,299.91,298.46,150.11,15.23
北北基桃竹苗,2019,12,8599,917002,9.38,34.67,107.87,142.72,229.34,265.49,137.43,15.65
北北基桃竹苗,2019,13,8282,912652,9.07,25.59,92.9,118.28,280.13,266.24,124.15,15.39
北北基桃竹苗,2019,14,8095,914434,8.85,31.89,103.77,135.72,268.69,282.74,156.45,15.84
北北基桃竹苗,2019,15,8292,914881,9.06,26.92,90.55,117.47,258.1,233.47,120.76,15.39
北北基桃竹苗,2019,16,7871,914918,8.6,30.5,117.41,147.79,240.3,249.55,140.79,18.49
北北基桃竹苗,2019,17,6751,913234,7.39,27.79,87.83,115.65,232.76,232.65,120.78,20.22
北北基桃竹苗,2019,18,7097,914513,7.76,21.54,82.58,103.74,287.28,226.33,102.13,13.63
北北基桃竹苗,2019,19,7331,914302,8.02,23.59,90.75,114.51,254.15,172.25,88.4,15.88
北北基桃竹苗,2019,20,6666,913004,7.3,37.23,81.44,118.07,153.73,208.28,105.34,16.05
北北基桃竹苗,2019,21,7000,912343,7.67,25.38,96.58,122.1,267.56,271.1,122.49,15.76
北北基桃竹苗,2019,22,6798,910291,7.47,30.26,81.19,111.31,208.97,188.78,78.63,15.68
北北基桃竹苗,2019,23,6073,913633,6.65,45.35,75.04,119.84,127.75,161.06,70.09,16.09
北北基桃竹苗,2019,24,6660,909396,7.32,30.69,94.17,124.26,254.53,154.25,83.55,15.23
北北基桃竹苗,2019,25,6362,912350,6.97,31.38,78.11,109.08,148.85,145.26,63.63,15.56
北北基桃竹苗,2019,26,5840,909668,6.42,33.1,79.57,112.45,165.31,144.98,67.31,15.44
北北基桃竹苗,2019,27,5596,913678,6.12,30.35,64.63,95.14,155.32,131.97,60.19,14.03
北北基桃竹苗,2019,28,5752,910041,6.32,29.72,63.12,92.84,149.02,142.86,82.82,14.52
北北基桃竹苗,2019,29,5666,911010,6.22,30.08,61.52,91.12,147.04,152.19,70.45,15.05
北北基桃竹苗,2019,30,5377,911720,5.9,30.09,72.09,101.75,166.7,152.44,77.42,15.72
北北基桃竹苗,2019,31,5415,904643,5.99,27.88,52.72,80.6,150.98,132.22,74.94,15.42
北北基桃竹苗,2019,32,5156,909334,5.67,26.46,48.1,74.71,162.15,149.78,74.89,13.48
北北基桃竹苗,2019,33,5429,912620,5.95,24.81,68.79,93.72,220.57,133.27,77.42,14.51
北北基桃竹苗,2019,34,5580,913234,6.11,28.39,65.42,93.93,163.12,146.25,74.7,15.62
北北基桃竹苗,2019,35,5559,910007,6.11,32.53,65.11,97.57,158.47,165.16,98.52,16.78
北北基桃竹苗,2019,36,5716,914754,6.25,38.08,72.38,110.1,150.93,142.84,82.41,16.39
北北基桃竹苗,2019,37,5822,909896,6.4,27.01,60.8,87.6,188.69,165.43,96.04,15.38
北北基桃竹苗,2019,38,6635,917390,7.23,23.8,80.04,103.77,315.69,229.62,98.01,14.15
北北基桃竹苗,2019,39,6813,913300,7.46,27.34,66.66,94.32,182.07,126.49,57.47,14.3
北北基桃竹苗,2019,40,6194,915405,6.77,32.76,82.0,114.95,228.68,248.25,161.22,16.53
北北基桃竹苗,2019,41,6499,913458,7.11,18.89,73.74,92.41,306.86,222.8,118.55,15.57
北北基桃竹苗,2019,42,7464,912156,8.18,19.95,72.62,92.69,317.77,229.12,96.13,13.7
北北基桃竹苗,2019,43,7434,916055,8.12,22.9,81.67,104.45,283.9,195.99,96.15,15.41
北北基桃竹苗,2019,44,7075,913919,7.74,18.62,73.04,91.31,304.81,286.03,122.89,13.97
北北基桃竹苗,2019,45,7320,912180,8.02,23.45,75.53,98.9,302.59,200.77,88.95,14.18
北北基桃竹苗,2019,46,8217,916335,8.97,32.31,104.15,136.43,271.47,297.32,151.28,16.14
北北基桃竹苗,2019,47,7865,913855,8.61,30.2,75.56,105.37,195.85,154.87,67.79,14.22
北北基桃竹苗,2019,48,7775,912634,8.52,24.81,77.58,102.67,225.75,167.54,80.29,14.54
北北基桃竹苗,2019,49,8142,915283,8.9,27.84,79.44,107.35,250.25,159.94,74.19,14.13
北北基桃竹苗,2019,50,9302,915123,10.16,41.22,110.67,152.03,217.52,225.2,118.1,17.29
北北基桃竹苗,2019,51,8951,913772,9.8,45.89,104.01,149.62,156.74,133.22,70.79,15.82
北北基桃竹苗,2019,52,8889,915644,9.71,50.75,106.82,157.68,163.8,162.03,84.81,14.43
宜花東,2016,1,57,33513,1.7,31.69,75.7,107.31,152.91,200.73,92.63,14.4
宜花東,2016,2,409,56086,7.29,21.62,72.47,94.06,188.6,197.23,99.26,12.54
宜花東,2016,3,401,56611,7.08,27.9,79.86,107.27,166.01,220.85,116.58,14.61
宜花東,2016,4,444,56417,7.87,30.66,70.88,100.78,174.33,182.84,87.33,13.04
宜花東,2016,5,502,56355,8.91,24.45,71.46,95.86,181.16,140.74,65.07,11.96
宜花東,2016,6,624,58450,10.68,17.28,62.7,79.04,258.34,317.09,167.53,12.89
宜花東,2016,7,291,56437,5.16,21.71,64.97,86.36,172.56,183.26,93.1,12.27
宜花東,2016,8,633,60719,10.43,17.92,67.12,84.59,237.38,297.03,131.44,12.5
宜花東,2016,9,625,59639,10.48,18.12,64.04,81.11,247.66,275.46,119.81,12.6
宜花東,2016,10,611,57889,10.55,22.36,62.73,84.67,174.75,203.66,98.1,13.55
宜花東,2016,11,462,55035,8.39,27.38,78.26,105.07,198.04,189.64,93.86,12.6
宜花東,2016,12,465,57567,8.08,27.26,73.58,100.88,208.33,260.87,133.72,12.92
宜花東,2016,13,468,59342,7.89,16.05,71.31,87.6,293.78,321.75,164.92,14.34
宜花東,2016,14,504,55921,9.01,16.84,63.12,80.11,200.54,321.71,168.12,14.59
宜花東,2016,15,362,55183,6.56,17.92,66.57,83.55,184.46,228.39,111.33,14.64
宜花東,2016,16,360,53746,6.7,19.81,60.02,78.73,203.44,227.75,96.94,14.52
宜花東,2016,17,344,55315,6.22,18.12,52.38,70.37,176.01,239.33,112.3,14.93
宜花東,2016,18,360,51892,6.94,16.49,55.51,71.35,246.23,335.01,159.91,14.79
宜花東,2016,19,358,56440,6.34,16.1,47.25,63.2,169.9,204.21,76.78,12.15
宜花東,2016,20,329,53415,6.16,14.32,46.19,60.31,221.56,183.11,75.01,12.67
宜花東,2016,21,330,53123,6.21,17.8,52.65,69.66,167.06,178.52,79.41,13.88
宜花東,2016,22,274,56302,4.87,16.47,42.88,59.21,143.45,190.97,71.68,14.05
宜花東,2016,23,266,49059,5.42,15.73,42.77,58.07,152.99,161.98,65.12,12.67
宜花東,2016,24,265,53607,4.94,25.02,47.12,67.12,114.57,165.27,54.52,12.17
宜花東,2016,25,298,48539,6.14,19.22,37.68,57.28,120.38,157.8,57.68,13.75
宜花東,2016,26,285,50692,5.62,19.55,37.25,57.48,108.62,157.03,53.14,13.46
宜花東,2016,27,265,50423,5.26,20.14,34.7,55.18,102.73,148.11,49.0,11.9
宜花東,2016,28,231,53947,4.28,17.43,38.11,55.48,154.96,185.47,53.91,12.12
宜花東,2016,29,235,52265,4.5,18.76,41.07,59.37,144.73,198.52,73.74,13.97
宜花東,2016,30,249,51981,4.79,16.76,38.89,55.43,155.28,185.05,83.53,14.84
宜花東,2016,31,234,52103,4.49,16.61,39.39,55.97,148.65,200.81,69.56,13.46
宜花東,2016,32,254,52942,4.8,16.46,39.06,54.23,163.74,165.76,69.24,13.58
宜花東,2016,33,258,53494,4.82,17.53,41.68,57.72,143.21,151.51,50.58,13.56
宜花東,2016,34,236,49963,4.72,16.64,41.65,58.36,176.09,205.64,89.1,14.29
宜花東,2016,35,254,52891,4.8,15.08,49.56,63.29,257.1,266.07,120.65,14.32
宜花東,2016,36,284,50942,5.57,18.96,46.0,64.9,147.17,177.52,69.28,13.73
宜花東,2016,37,257,53503,4.8,19.2,37.2,57.06,137.39,146.43,47.74,13.63
宜花東,2016,38,242,50751,4.77,17.33,42.86,60.78,194.33,204.82,76.12,12.79
宜花東,2016,39,283,52891,5.35,15.87,37.02,53.63,196.17,254.61,85.16,11.86
宜花東,2016,40,263,52300,5.03,20.43,43.03,64.16,129.08,179.95,69.07,14.19
宜花東,2016,41,267,52891,5.05,23.73,46.09,68.87,127.95,123.39,43.63,12.22
宜花東,2016,42,230,51165,4.5,22.4,42.62,65.1,131.6,205.42,73.95,13.09
宜花東,2016,43,269,54518,4.93,18.12,47.5,65.76,148.19,199.01,67.39,13.63
宜花東,2016,44,280,53296,5.25,14.76,46.32,60.8,231.74,269.53,74.85,13.12
宜花東,2016,45,341,55917,6.1,17.35,55.28,73.8,202.75,223.36,77.0,12.62
宜花東,2016,46,335,57413,5.83,17.84,60.48,78.41,206.33,285.32,118.26,13.71
宜花東,2016,47,358,55109,6.5,22.58,60.19,83.63,159.27,192.42,76.46,13.07
宜花東,2016,48,331,53746,6.16,19.6,65.56,85.3,183.19,234.25,82.75,11.96
宜花東,2016,49,334,54960,6.08,17.7,66.08,84.24,202.75,282.25,115.16,13.9
宜花東,2016,50,370,53847,6.87,18.59,64.95,83.48,206.13,233.52,94.63,13.66
宜花東,2016,51,382,57318,6.66,23.07,68.1,92.09,167.51,241.53,103.96,14.1
宜花東,2016,52,411,58124,7.07,18.76,64.97,83.55,194.75,292.28,113.4,12.84
宜花東,2017,1,393,57289,6.86,20.71,62.6,83.34,170.84,237.21,104.65,13.02
宜花東,2017,2,396,53007,7.47,17.53,69.04,85.95,205.91,268.0,124.7,13.28
宜花東,2017,3,395,53906,7.33,19.65,65.32,85.28,197.48,216.66,87.75,12.5
宜花東,2017,4,431,56500,7.63,16.41,62.43,79.68,229.38,250.54,108.52,12.87
宜花東,2017,5,355,55036,6.45,15.56,51.57,66.31,208.22,199.35,83.58,12.3
宜花東,2017,6,457,56226,8.13,16.79,59.53,75.0,237.78,332.33,155.16,13.41
宜花東,2017,7,482,56338,8.56,18.16,64.26,82.38,232.46,260.14,119.24,12.96
宜花東,2017,8,397,52264,7.6,19.55,69.48,88.66,203.88,221.0,101.31,12.69
宜花東,2017,9,348,55585,6.26,15.48,66.94,82.08,258.9,301.86,142.66,12.13
宜花東,2017,10,381,54630,6.97,17.26,76.18,94.21,251.73,240.14,124.67,12.59
宜花東,2017,11,363,53461,6.79,18.12,62.11,78.68,234.84,222.18,102.54,11.54
宜花東,2017,12,349,54409,6.41,16.29,58.2,74.56,249.54,208.23,96.1,12.65
宜花東,2017,13,396,55077,7.19,16.15,62.33,77.35,280.05,342.28,151.85,10.92
宜花東,2017,14,435,55000,7.91,13.39,56.24,69.51,271.57,299.65,143.11,13.04
宜花東,2017,15,355,54117,6.56,17.38,60.32,77.77,217.47,235.27,109.0,13.02
宜花東,2017,16,323,55199,5.85,18.46,48.9,66.23,172.98,237.98,107.74,14.15
宜花東,2017,17,408,56663,7.2,16.71,58.27,74.43,276.87,239.78,101.37,12.77
宜花東,2017,18,381,55997,6.8,15.88,47.96,63.56,203.49,230.55,107.83,12.54
宜花東,2017,19,332,55379,6.0,16.54,44.91,62.41,190.19,228.38,87.47,15.3
宜花東,2017,20,331,53140,6.23,14.79,51.96,65.29,248.57,178.87,76.76,14.56
宜花東,2017,21,296,55996,5.29,15.99,46.81,62.23,207.69,163.29,61.84,12.33
宜花東,2017,22,298,53905,5.53,17.13,50.03,65.49,182.61,152.44,62.19,12.77
宜花東,2017,23,318,54413,5.84,20.53,40.92,61.15,127.56,172.61,64.35,14.0
宜花東,2017,24,338,52165,6.48,19.72,45.72,65.39,140.15,184.47,47.89,12.13
宜花東,2017,25,317,52121,6.08,22.4,48.21,70.49,136.11,199.26,67.48,15.77
宜花東,2017,26,300,51205,5.86,18.14,40.89,58.41,126.91,196.27,75.79,17.21
宜花東,2017,27,274,49830,5.5,23.22,35.81,59.48,89.05,151.44,46.21,14.89
宜花東,2017,28,321,54630,5.88,19.23,37.2,56.25,106.7,148.7,53.39,15.23
宜花東,2017,29,252,52989,4.76,19.33,37.91,57.73,108.08,160.02,63.72,15.3
宜花東,2017,30,247,52743,4.68,17.23,36.53,53.46,123.75,171.06,67.8,14.29
宜花東,2017,31,199,47378,4.2,17.5,39.21,55.81,157.79,228.75,86.47,14.37
宜花東,2017,32,218,51813,4.21,15.04,40.42,55.93,176.16,233.15,98.72,14.89
宜花東,2017,33,203,47602,4.26,15.95,37.36,53.86,151.83,191.76,88.39,14.05
宜花東,2017,34,240,51862,4.63,17.38,36.6,53.96,131.64,179.95,62.39,12.65
宜花東,2017,35,229,50354,4.55,18.32,42.4,60.46,122.01,168.57,60.61,12.38
宜花東,2017,36,213,49643,4.29,14.77,39.61,54.82,136.65,196.71,73.0,13.23
宜花東,2017,37,235,43948,5.35,16.69,39.69,56.24,168.24,207.95,85.75,12.92
宜花東,2017,38,277,53063,5.22,14.59,42.96,57.82,205.91,233.66,112.57,14.99
宜花東,2017,39,273,52671,5.18,16.24,43.38,59.45,159.05,189.39,84.76,14.32
宜花東,2017,40,290,54624,5.31,11.98,42.69,55.14,192.67,235.29,101.48,13.38
宜花東,2017,41,224,49598,4.52,18.56,42.69,61.81,134.14,164.87,58.88,12.06
宜花東,2017,42,268,47960,5.59,16.86,41.85,58.86,185.18,189.62,63.1,10.43
宜花東,2017,43,313,53457,5.86,12.97,52.74,66.45,298.53,328.46,134.67,11.78
宜花東,2017,44,339,52862,6.41,14.02,54.32,68.57,246.95,322.03,96.91,12.35
宜花東,2017,45,310,51868,5.98,15.95,57.6,73.18,182.4,218.18,88.8,12.32
宜花東,2017,46,313,51819,6.04,18.16,56.96,74.0,172.43,194.99,79.07,12.64
宜花東,2017,47,339,53468,6.34,17.89,60.53,77.39,191.49,205.22,77.49,11.64
宜花東,2017,48,360,55930,6.44,15.13,55.21,69.98,187.3,211.8,80.37,11.83
宜花東,2017,49,383,54059,7.08,16.83,65.0,80.87,215.49,246.09,109.51,11.76
宜花東,2017,50,483,57178,8.45,17.35,65.94,82.87,192.03,225.73,96.52,12.81
宜花東,2017,51,448,55441,8.08,14.12,58.04,72.96,214.73,234.69,95.34,12.59
宜花東,2017,52,554,54970,10.08,11.95,64.41,77.32,227.28,309.16,147.72,12.82
宜花東,2018,1,497,63377,7.84,18.98,65.52,84.39,174.04,209.55,97.01,12.33
宜花東,2018,2,448,66384,6.75,16.94,61.54,78.36,206.0,211.65,93.94,15.06
宜花東,2018,3,530,67261,7.88,20.65,72.39,92.46,180.67,223.31,108.65,15.8
宜花東,2018,4,441,65297,6.75,12.57,60.12,73.05,218.23,212.84,85.26,13.98
宜花東,2018,5,424,66272,6.4,14.77,62.33,76.61,216.02,166.7,73.89,10.94
宜花東,2018,6,452,64694,6.99,22.77,72.41,95.22,194.92,201.79,91.79,11.91
宜花東,2018,7,398,62118,6.41,13.29,58.69,72.54,230.43,328.53,126.34,13.68
宜花東,2018,8,474,64217,7.38,14.34,58.91,73.53,212.69,219.83,97.5,13.29
宜花東,2018,9,483,65259,7.4,19.97,60.58,80.58,191.86,266.71,114.1,15.04
宜花東,2018,10,460,67485,6.82,12.6,51.57,64.38,229.65,231.56,89.84,12.87
宜花東,2018,11,432,64152,6.73,14.29,57.19,71.82,233.83,231.88,99.8,14.17
宜花東,2018,12,413,63542,6.5,11.69,53.76,65.74,259.59,279.31,112.17,14.1
宜花東,2018,13,482,66222,7.28,11.49,46.44,58.54,230.9,278.44,111.81,14.1
宜花東,2018,14,353,59588,5.92,10.62,46.64,57.78,229.7,380.29,122.52,14.15
宜花東,2018,15,434,64832,6.69,16.84,47.47,64.45,194.38,231.1,81.27,14.69
宜花東,2018,16,420,63981,6.56,10.21,51.14,61.96,253.58,276.01,102.63,14.34
宜花東,2018,17,331,61471,5.38,13.24,49.49,62.04,254.88,252.98,106.85,14.03
宜花東,2018,18,330,64010,5.16,11.61,45.82,58.17,206.42,240.54,93.22,14.3
宜花東,2018,19,353,60492,5.84,13.55,47.49,61.32,206.16,231.96,83.58,14.34
宜花東,2018,20,332,62276,5.33,15.7,38.28,53.95,130.26,179.02,72.0,15.95
宜花東,2018,21,282,58668,4.81,13.44,42.61,55.98,192.43,218.58,89.54,15.23
宜花東,2018,22,286,60111,4.76,11.09,39.64,50.95,218.7,189.45,76.73,14.64
宜花東,2018,23,284,63059,4.5,14.74,34.12,49.57,141.35,157.03,61.28,14.3
宜花東,2018,24,273,58957,4.63,9.76,41.12,51.62,266.98,190.16,78.19,13.68
宜花東,2018,25,252,61740,4.08,17.1,39.78,56.69,116.22,180.69,54.28,14.59
宜花東,2018,26,262,57804,4.53,14.57,35.64,50.3,126.08,175.81,72.22,15.6
宜花東,2018,27,271,59588,4.55,17.6,47.45,65.29,132.48,191.05,65.79,15.33
宜花東,2018,28,266,58163,4.57,15.56,30.19,45.99,108.21,160.36,50.94,14.2
宜花東,2018,29,242,57518,4.21,20.66,28.84,48.55,94.8,151.76,49.4,14.84
宜花東,2018,30,255,58934,4.33,16.0,36.56,53.49,135.42,191.09,72.12,15.9
宜花東,2018,31,234,54497,4.29,13.51,38.48,52.0,174.75,202.04,84.82,16.04
宜花東,2018,32,260,58095,4.48,13.5,35.25,48.41,168.69,189.08,84.32,15.72
宜花東,2018,33,270,61720,4.37,15.36,40.17,55.24,148.7,165.34,51.19,13.11
宜花東,2018,34,267,58203,4.59,13.61,38.31,51.84,163.81,159.59,44.84,12.38
宜花東,2018,35,260,63384,4.1,19.82,36.65,56.34,101.75,160.92,42.07,10.63
宜花東,2018,36,268,58826,4.56,14.52,36.18,50.18,138.05,198.46,68.59,13.92
宜花東,2018,37,254,55515,4.58,17.38,33.4,50.77,121.0,177.05,54.15,11.53
宜花東,2018,38,328,61029,5.37,15.85,33.2,49.2,115.47,176.5,63.54,12.65
宜花東,2018,39,302,56861,5.31,12.49,36.83,48.71,225.87,241.16,68.4,11.66
宜花東,2018,40,353,60111,5.87,9.66,42.79,53.16,316.58,309.38,105.91,13.09
